id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket,purchasing_probability_pct,pur_prediction
73010W31NT,29,0,897908.0,2019-05-25,37,Low,28.04,0
19125R90QF,56,0,770852.0,2019-03-01,122,Low,26.79,0
10879I70ZL,26,0,1411905.0,2018-01-11,536,High,84.42,1
70282T35VD,45,0,1684342.0,2018-09-17,287,High,67.35,0
13418H58SF,30,0,784617.0,2018-09-16,288,Low,49.46,0
20988Y26DG,40,1,1169918.0,2018-05-13,414,Medium,63.81,0
38779J02AB,48,1,1332639.0,2018-08-17,318,High,56.13,0
16251Y92TH,29,0,1357324.0,2019-03-17,106,High,45.26,0
18033F21EU,62,0,621033.0,2016-10-17,987,Low,91.56,1
83727E71IY,53,0,1438543.0,2017-02-04,877,High,94.53,1
90932Q09JD,59,0,535849.0,2018-08-21,314,Low,38.35,0
26449L80IN,57,0,1974873.0,2018-03-25,463,High,83.53,1
81185B81VZ,65,0,1691275.0,2018-03-31,457,High,77.31,1
51372H68PH,60,1,721593.0,2017-05-11,781,Low,80.69,1
76498B36BN,56,0,1393215.0,2019-03-11,112,High,39.72,0
60958I91BS,57,1,1691070.0,2017-11-18,590,High,83.84,1
21292I69EV,34,1,617671.0,2019-02-10,141,Low,25.63,0
79560D02AQ,40,0,964374.0,2017-10-08,631,Medium,81.51,1
08543L32ZS,64,0,419477.0,2018-09-05,299,Low,32.99,0
88679H05RM,51,0,1820301.0,2019-05-01,61,High,46.4,0
21302S04ID,57,1,1765606.0,2018-10-12,262,High,58.77,0
41213C29GV,65,0,1345042.0,2018-07-16,350,High,60.58,0
06890K11RR,33,1,808362.0,2018-10-18,256,Low,40.56,0
66164F83AB,47,0,889687.0,2018-04-14,443,Low,63.39,0
16465Q14CZ,40,0,1914374.0,2019-01-03,179,High,63.65,0
10358A82LB,30,0,1082578.0,2019-05-12,50,Medium,32.91,0
22304F22DP,42,1,834416.0,2019-01-29,153,Low,29.29,0
49316U41MX,36,1,996462.0,2017-03-27,826,Medium,89.59,1
25449A91KQ,36,0,1573289.0,2019-05-30,32,High,41.22,0
57120J24ZZ,26,1,906615.0,2018-05-21,406,Low,60.28,0
88091R53ED,54,1,1441897.0,2018-08-03,332,High,58.69,0
77830J86SP,41,1,1052163.0,2018-03-27,461,Medium,65.33,0
87967Z04QK,55,0,1022695.0,2019-06-29,2,Medium,22.44,0
33598S04CX,29,0,957794.0,2018-09-01,303,Medium,55.65,0
36552A93OK,61,0,1448496.0,2019-05-13,49,High,33.68,0
88126K26WQ,29,1,1044436.0,2018-05-27,400,Medium,62.24,0
19015M10UC,33,1,575105.0,2018-07-17,349,Low,44.26,0
21608X76JZ,45,1,858056.0,2018-02-28,488,Low,62.41,0
27305T82LZ,58,0,826082.0,2017-03-06,847,Low,88.61,1
66396T64XK,63,1,1896635.0,2018-02-25,491,High,79.86,1
75211A40TY,25,0,719790.0,2018-09-14,290,Low,49.37,0
97184G55RP,43,0,1247036.0,2018-07-04,362,Medium,64.93,0
14004H22UM,54,1,731028.0,2018-07-11,355,Low,43.23,0
68069V23JA,30,1,1072096.0,2018-02-25,491,Medium,71.02,0
38563A38OE,44,1,1099458.0,2016-10-24,980,Medium,94.34,1
66417Y49NZ,31,0,869167.0,2018-11-24,219,Low,44.17,0
32418O55OG,37,0,1307013.0,2018-11-30,213,Medium,52.99,0
06263P82KS,28,1,682685.0,2018-10-18,256,Low,38.79,0
06944B99XW,36,0,1068536.0,2019-01-31,151,Medium,40.87,0
42470K77EV,45,0,1177193.0,2017-03-23,830,Medium,92.23,1
26221B83RK,37,1,1323545.0,2018-11-11,232,Medium,49.9,0
98548S33MY,36,1,800873.0,2018-05-22,405,Low,54.96,0
98953Y57MM,53,1,995761.0,2017-03-05,848,Medium,88.71,1
94882V39WK,29,0,1200990.0,2018-05-11,416,Medium,71.99,0
44572A94DH,58,1,826938.0,2018-08-05,330,Low,42.01,0
09794Y31IL,26,1,501567.0,2018-10-08,266,Low,35.98,0
19055O70UH,45,0,1127275.0,2017-06-23,738,Medium,88.5,1
03785N74IL,38,1,1305814.0,2018-07-18,348,Medium,61.09,0
60495H66FB,51,1,618339.0,2018-03-10,478,Low,53.95,0
35652T70VZ,25,1,537514.0,2019-05-19,43,Low,18.87,0
04939U70EN,40,0,1757176.0,2018-06-28,368,High,76.66,1
02932E19KO,43,0,1583877.0,2018-02-16,500,High,82.23,1
78576I54ZY,63,1,1692123.0,2018-11-26,217,High,50.71,0
66074V14LI,51,1,1113020.0,2018-12-04,209,Medium,38.64,0
69189I10TP,55,1,1597816.0,2018-04-06,451,High,72.99,0
47258C28VY,65,0,1246961.0,2018-10-06,268,Medium,49.72,0
71434Z39QO,33,0,1471742.0,2019-03-11,112,High,47.7,0
66219D44HV,31,1,801964.0,2017-01-18,894,Low,90.82,1
29627P26GF,40,0,1593665.0,2018-09-11,293,High,67.06,0
95883F30FE,56,0,1444117.0,2017-09-12,657,High,87.06,1
66145X69KU,37,0,917447.0,2019-04-22,70,Low,29.51,0
73288F80NA,25,1,1092255.0,2018-09-18,286,Medium,52.89,0
34532G75JG,42,1,1134331.0,2018-03-01,487,Medium,69.3,0
86880F82CI,36,0,884046.0,2018-08-24,311,Low,52.77,0
49717E25XD,52,0,1078719.0,2018-12-17,196,Medium,41.52,0
64120G33MQ,44,1,1513797.0,2018-08-12,323,High,62.08,0
57946I71RS,63,1,877068.0,2018-10-03,271,Low,36.1,0
70604C72HH,30,0,880882.0,2018-02-19,497,Low,72.05,0
97359Z70GV,45,1,1223671.0,2017-03-17,836,Medium,91.11,1
17152W69JX,52,1,951449.0,2017-02-22,859,Medium,88.82,1
29969R90UZ,59,0,1529179.0,2018-04-03,454,High,75.28,1
47298S04BP,38,1,964875.0,2018-08-31,304,Medium,48.07,0
83888Z49AG,33,1,974847.0,2018-04-15,442,Medium,63.68,0
10392M59CY,46,0,1004401.0,2017-02-27,854,Medium,91.6,1
14225G75WY,62,1,1552085.0,2017-05-22,770,High,90.05,1
23978S01BF,36,1,1335074.0,2018-10-11,263,High,53.69,0
22042I18OS,64,1,484685.0,2017-09-10,659,Low,65.45,0
55014D33EJ,57,0,1590718.0,2019-06-16,15,High,34.69,0
14231C37OR,65,0,509339.0,2018-05-18,409,Low,45.76,0
47448T59DD,60,0,901919.0,2018-03-07,481,Low,64.13,0
48677L02NF,54,0,1989774.0,2018-07-01,365,High,77.94,1
13958M30WQ,61,0,1412359.0,2018-04-01,456,High,72.76,0
72891Q93WM,36,0,1182342.0,2018-11-12,231,Medium,51.98,0
89051O09EH,51,1,1824096.0,2018-03-14,474,High,79.6,1
17910P25VH,30,1,957108.0,2018-03-18,470,Medium,66.65,0
80830Z13WR,54,0,1604316.0,2018-01-17,530,High,82.64,1
76166R78PM,51,1,853633.0,2017-08-25,675,Low,77.17,1
79120M72UT,44,1,1358540.0,2018-08-12,323,High,58.32,0
59691Y46SI,45,0,818823.0,2018-09-16,288,Low,46.33,0
23962L09QD,34,0,1417065.0,2019-02-19,132,High,48.14,0
76968L12ZV,62,1,523261.0,2016-10-11,993,Low,89.01,1
22140Q66OQ,43,1,1155678.0,2017-06-07,754,Medium,87.41,1
90090U85AM,39,1,1398027.0,2018-10-01,273,High,55.5,0
35962U28WO,59,0,1191755.0,2019-01-28,154,Medium,38.27,0
00003N54DJ,26,0,1298567.0,2018-09-08,296,Medium,63.98,0
71449X59WS,65,1,734816.0,2018-11-04,239,Low,29.53,0
41445P04QE,65,1,1550477.0,2018-08-17,318,High,57.07,0
67022N97JC,43,1,988957.0,2019-01-01,181,Medium,35.0,0
38072M51ZW,31,0,799801.0,2017-04-13,809,Low,89.61,1
09640E20WY,33,1,774462.0,2019-05-28,34,Low,20.72,0
44729Z52XL,42,1,1321986.0,2019-01-16,166,Medium,41.73,0
93950Z90HX,35,1,1153709.0,2019-04-27,65,Medium,29.93,0
68639I14LI,37,0,1732769.0,2017-06-06,755,High,94.32,1
65383R30LN,43,0,1877692.0,2018-07-26,340,High,76.17,1
48057O84BR,27,0,840431.0,2019-02-23,128,Low,35.44,0
16117N52VY,63,0,1288008.0,2018-03-29,459,Medium,70.01,0
42710D47LF,55,1,1201434.0,2018-02-21,495,Medium,68.49,0
56258B78SU,26,1,831568.0,2018-01-31,516,Low,68.99,0
94263T00TV,26,1,1026078.0,2019-03-04,119,Medium,34.11,0
41867N08JM,30,1,983370.0,2017-07-07,724,Medium,85.54,1
04377Q58SI,37,0,1993253.0,2018-03-08,480,High,87.29,1
19217E58FN,65,0,774290.0,2017-04-10,812,Low,85.55,1
98830T56WL,38,0,1248365.0,2018-05-26,401,Medium,69.7,0
89973J90RW,34,1,935467.0,2018-06-13,383,Low,56.59,0
27654K53EW,28,0,636460.0,2018-11-25,218,Low,39.13,0
11259V48DW,53,0,1215214.0,2017-08-05,695,Medium,86.59,1
03783R30YX,57,0,1123257.0,2017-12-01,577,Medium,77.51,1
45061I52XL,39,1,1565100.0,2018-07-25,341,High,66.23,0
56933N33MH,38,0,1862259.0,2018-05-13,414,High,81.88,1
93261N57PY,40,1,858916.0,2018-08-07,328,Low,47.36,0
96044L40PI,37,0,1880819.0,2018-07-20,346,High,77.81,1
33901L87HK,56,0,1452601.0,2018-12-23,190,High,49.2,0
20141Y61NV,57,1,1013389.0,2016-11-07,966,Medium,92.61,1
98154E18SU,45,1,1410672.0,2018-07-30,336,High,60.64,0
14897S74SI,30,0,1477621.0,2018-04-03,454,High,79.76,1
49040D86QI,40,0,1575301.0,2019-04-08,84,High,45.54,0
34264C33GZ,63,1,948201.0,2019-04-07,85,Medium,21.85,0
23102V03RG,49,0,1423960.0,2017-02-19,862,High,94.35,1
67299R74NR,29,0,1240615.0,2018-11-08,235,Medium,55.72,0
79817I81LJ,60,0,1955406.0,2017-11-12,596,High,89.34,1
02962R85PN,42,0,1335345.0,2019-05-31,31,High,33.99,0
10043L30BO,36,1,847696.0,2018-02-16,500,Low,65.53,0
19605G17JM,39,1,1333655.0,2019-03-11,112,High,37.4,0
99291C79CG,26,0,1307080.0,2017-04-21,801,Medium,93.63,1
62212S93IA,26,1,503442.0,2018-04-05,452,Low,55.01,0
70807H30IP,53,1,1335480.0,2018-09-28,276,High,50.51,0
06693V32CK,28,1,769976.0,2018-05-19,408,Low,56.61,0
47834S81RY,54,1,665915.0,2018-08-17,318,Low,37.93,0
81075A92YO,52,0,1671827.0,2017-04-19,803,High,94.2,1
01151C56JP,29,0,1392299.0,2018-09-06,298,High,65.6,0
00518Z63XE,46,0,1070574.0,2018-08-20,315,Medium,55.21,0
63959E68GK,50,0,1569995.0,2017-11-14,594,High,86.23,1
01737T91DI,35,1,535957.0,2018-12-08,205,Low,29.07,0
73858J85NJ,49,0,1395628.0,2018-04-25,432,High,72.98,0
98259H11UH,31,0,1204788.0,2018-02-21,495,Medium,77.83,1
03372U11VD,37,1,1248819.0,2017-06-07,754,Medium,89.06,1
57955O37RG,39,0,833289.0,2019-03-09,114,Low,31.14,0
95058W52SH,58,0,889800.0,2019-05-22,40,Low,22.3,0
58065M27AM,49,0,1131450.0,2019-03-11,112,Medium,35.27,0
07200P37LO,46,0,1608673.0,2017-09-15,654,High,89.72,1
10418V88XV,31,0,907546.0,2017-11-05,603,Low,80.3,1
82549O79ZA,62,0,881081.0,2019-06-24,7,Low,19.2,0
83796D83FY,58,0,1057337.0,2019-06-06,25,Medium,24.21,0
98958A73KG,54,0,1249888.0,2018-07-10,356,Medium,61.68,0
47587X90DW,39,0,1890773.0,2017-01-18,894,High,97.15,1
85651X31YW,49,1,1479284.0,2018-12-10,203,High,47.62,0
81848A14NV,30,0,714546.0,2019-01-18,164,Low,35.22,0
09558J50TU,45,0,1010800.0,2019-02-15,136,Medium,35.74,0
55135F31DR,44,1,1294126.0,2017-10-10,629,Medium,82.44,1
46106R79WF,41,1,1196990.0,2019-05-19,43,Medium,27.64,0
04967X64DC,64,0,1714456.0,2017-02-26,855,High,94.88,1
58838D25YQ,43,1,1259797.0,2016-11-06,967,Medium,94.94,1
02153V81VM,26,1,896964.0,2019-03-26,97,Low,29.31,0
30164G89RB,42,1,1150322.0,2017-05-21,771,Medium,88.23,1
87875W25SK,30,1,938764.0,2016-10-15,989,Low,94.47,1
66672L74NF,25,1,1185131.0,2017-03-03,850,Medium,92.83,1
36132O99MA,46,1,1339158.0,2018-08-20,315,High,56.51,0
01276Z14OT,48,0,1421563.0,2018-09-04,300,High,61.79,0
01747O44AT,25,1,668827.0,2018-10-28,246,Low,38.24,0
68548P62YW,50,1,1134763.0,2018-06-26,370,Medium,56.01,0
84183T86CL,47,1,1507674.0,2019-02-28,123,High,40.64,0
96107T79FI,27,0,798942.0,2018-02-11,505,Low,71.7,0
30596W84VJ,31,0,869647.0,2019-06-11,20,Low,25.67,0
62341F52LQ,27,0,1218555.0,2018-04-12,445,Medium,75.1,1
04942L31VA,64,1,1453644.0,2018-10-16,258,High,48.69,0
51836F13GB,28,0,750438.0,2018-10-23,251,Low,45.29,0
39387L49LV,42,0,1326829.0,2018-06-30,366,High,67.35,0
62994F69JZ,41,0,1960592.0,2018-05-27,400,High,82.02,1
35530U51HT,29,1,865350.0,2019-06-10,21,Low,22.07,0
80941S99WG,64,1,1243294.0,2018-11-30,213,Medium,38.87,0
89888F00TO,33,0,1184593.0,2018-04-16,441,Medium,72.89,0
63139K56FT,48,0,1013842.0,2018-02-08,508,Medium,71.81,0
87016I53VC,38,1,1064540.0,2018-04-06,451,Medium,65.39,0
51249F35PX,53,0,1598811.0,2018-10-02,272,High,62.0,0
13609X44GB,44,0,1422046.0,2018-05-04,423,High,73.82,0
85796O35ZU,27,1,1170172.0,2018-10-07,267,Medium,52.34,0
73788M19RH,33,1,1089624.0,2019-03-25,98,Medium,31.95,0
13509T96DZ,50,1,1257766.0,2018-03-09,479,Medium,69.43,0
25150J39SG,59,1,1223639.0,2018-04-10,447,Medium,63.55,0
31788W64FO,52,0,969831.0,2018-06-23,373,Medium,57.08,0
49068P04MO,57,0,917412.0,2018-08-10,325,Low,49.46,0
67496T96UB,31,1,650651.0,2018-05-01,426,Low,54.69,0
87602A14VG,60,1,1638988.0,2017-10-14,625,High,84.65,1
89757O72EQ,61,1,1338183.0,2018-05-23,404,High,61.57,0
32666H17OJ,30,1,821017.0,2016-12-02,941,Low,92.54,1
86552M25XQ,36,0,1898681.0,2019-03-09,114,High,57.84,0
62509I52LL,49,1,1594723.0,2016-12-09,934,High,95.56,1
56566D94KR,33,0,675501.0,2018-05-06,421,Low,59.64,0
87906V23TJ,41,0,1076274.0,2018-11-15,228,Medium,47.65,0
66354A25KR,56,1,974381.0,2018-12-07,206,Medium,33.88,0
86826T85ZY,43,1,1058982.0,2018-07-07,359,Medium,54.83,0
44754O60ED,56,0,1634008.0,2018-05-02,425,High,75.6,1
98729J27VL,39,0,1288117.0,2018-12-20,193,Medium,49.89,0
17647B55GZ,58,0,1687453.0,2018-04-29,428,High,76.43,1
38990C51NE,48,0,1785343.0,2019-02-23,128,High,53.29,0
26973L59TJ,32,0,999348.0,2018-10-15,259,Medium,51.34,0
37138J79AO,35,1,514380.0,2018-02-22,494,Low,57.22,0
01940X76OP,29,1,882966.0,2019-02-07,144,Low,32.5,0
71172E43LL,52,0,1910677.0,2018-06-18,378,High,77.86,1
81785D97GS,44,0,1520849.0,2017-11-02,606,High,86.98,1
18309T09DV,52,0,1592978.0,2018-04-26,431,High,76.08,1
26884V50ZH,64,1,614085.0,2018-07-17,349,Low,37.22,0
96504O09AH,30,1,1160992.0,2017-11-25,583,Medium,79.73,1
09303H94WD,57,0,1149286.0,2019-06-10,21,Medium,25.84,0
10505T90FW,44,1,963178.0,2019-01-04,178,Medium,33.89,0
53989G02TV,33,1,869741.0,2018-05-30,397,Low,56.65,0
84103Y94MD,32,0,1379456.0,2018-10-05,269,High,61.77,0
68888X37PK,53,0,740047.0,2016-10-08,996,Low,93.33,1
22445K50JB,56,1,580157.0,2018-09-09,295,Low,33.26,0
66314N04NK,54,0,1784326.0,2018-02-12,504,High,83.67,1
92213N26QB,26,0,1074361.0,2018-05-11,416,Medium,70.02,0
24496J62YH,63,0,1750606.0,2018-06-25,371,High,72.09,0
74598W44BA,55,0,1391256.0,2018-11-17,226,High,51.66,0
54285O17VR,36,1,1306396.0,2017-11-14,594,Medium,81.73,1
91758G44FS,56,1,1886343.0,2018-03-04,484,High,80.42,1
33037U16DA,44,1,1168791.0,2018-05-28,399,Medium,61.32,0
24926Y64HW,59,0,1344229.0,2017-06-29,732,High,88.95,1
94724L87GV,41,0,1389112.0,2017-04-19,803,High,93.21,1
83290I82NV,54,0,1642910.0,2018-09-23,281,High,63.67,0
63737A63TS,45,0,1641277.0,2018-04-15,442,High,79.03,1
25438M91VR,49,1,902113.0,2017-06-23,738,Low,82.5,1
50910Z71PV,35,0,1376699.0,2019-03-15,108,High,44.37,0
37560Q27OM,41,0,1880736.0,2018-09-28,276,High,71.5,0
88523P60RK,32,0,1027209.0,2019-02-16,135,Medium,39.29,0
92962M33WO,25,1,519764.0,2018-02-27,489,Low,59.45,0
96748J51AV,43,1,1498403.0,2019-01-24,158,High,45.03,0
54233Z28ZR,51,1,336103.0,2017-08-24,676,Low,66.78,0
33503P83HR,47,1,1305184.0,2017-09-29,640,Medium,82.8,1
91578L71PW,27,1,553925.0,2019-01-24,158,Low,27.21,0
58567I49EV,61,1,594461.0,2018-03-31,457,Low,48.5,0
18868D33GM,57,1,1759569.0,2018-03-12,476,High,77.57,1
79441Z81KK,28,0,1046121.0,2018-10-27,247,Medium,52.34,0
46015J70SJ,37,1,833700.0,2019-03-24,99,Low,25.85,0
32009X19YQ,54,0,1176896.0,2019-03-22,101,Medium,34.06,0
92612I15BU,56,0,1042189.0,2016-12-27,916,Medium,92.95,1
42356L05QZ,58,1,560330.0,2018-11-28,215,Low,25.51,0
66525Q54WI,55,1,314993.0,2018-03-05,483,Low,46.1,0
17355S40LP,43,1,1158034.0,2018-03-18,470,Medium,68.06,0
65088U81JY,42,1,1047139.0,2019-06-26,5,Medium,21.7,0
94280E18US,56,0,688178.0,2018-04-05,452,Low,57.12,0
34405Z20CD,34,1,754234.0,2018-05-12,415,Low,55.36,0
54068E42XD,39,0,1087111.0,2018-06-04,392,Medium,65.06,0
77124F40ZC,25,0,1274097.0,2018-05-10,417,Medium,74.36,0
12574N17TX,60,0,1380888.0,2018-05-27,400,High,67.43,0
56559W43PV,34,0,1171300.0,2018-10-01,273,Medium,56.57,0
77354L48RY,61,0,1353889.0,2017-12-15,563,High,79.73,1
92176B33KH,34,1,1193665.0,2018-04-22,435,Medium,67.77,0
06001B14AV,41,1,1428562.0,2018-06-26,370,High,65.36,0
24402E84XB,56,1,1197747.0,2018-04-26,431,Medium,62.13,0
84844R68UC,28,1,900359.0,2018-05-22,405,Low,59.52,0
32641I87MW,49,1,930379.0,2017-12-05,573,Low,70.92,0
52188S20KA,32,0,1390933.0,2018-02-20,496,High,80.81,1
03240K83ER,25,1,560208.0,2018-05-26,401,Low,51.42,0
82829L25VV,34,0,1230919.0,2018-11-06,237,Medium,54.36,0
72685L56BD,52,0,676539.0,2017-03-05,848,Low,87.74,1
74262B43KV,62,1,1674135.0,2018-12-29,184,High,47.09,0
24105D29ES,39,1,891682.0,2018-11-30,213,Low,36.79,0
40794I91XK,30,0,1209078.0,2019-06-15,16,Medium,32.61,0
27685S33AX,26,1,1047985.0,2018-07-04,362,Medium,59.31,0
94629P81OJ,27,1,711318.0,2019-03-02,121,Low,27.31,0
75443D14FK,53,0,735497.0,2018-11-26,217,Low,35.14,0
81776R20NE,46,0,1383880.0,2017-12-06,572,High,83.17,1
41642X72HQ,32,1,1162391.0,2017-07-13,718,Medium,87.13,1
11591U56ZC,51,0,781060.0,2018-10-23,251,Low,40.04,0
96785G75QL,44,1,1301556.0,2019-03-01,122,Medium,36.37,0
08359R34PF,25,0,1424395.0,2018-10-06,268,High,64.47,0
97273M88DL,25,0,1259905.0,2018-12-24,189,Medium,52.5,0
03102H03LJ,33,0,1025195.0,2018-12-07,206,Medium,46.21,0
05908Q67OF,51,1,1245420.0,2019-04-30,62,Medium,28.07,0
90955P49GV,51,1,837554.0,2018-03-02,486,Low,60.19,0
83458F52YT,52,1,1794857.0,2018-05-17,410,High,74.17,0
35787I66XN,39,1,1515265.0,2018-09-12,292,High,60.32,0
50806R76QC,63,0,742842.0,2019-04-13,79,Low,21.62,0
27055K38PI,64,0,654691.0,2018-02-12,504,Low,59.48,0
90981Z07JS,28,1,969739.0,2019-05-28,34,Medium,25.14,0
82868L75ZD,61,1,1184933.0,2019-04-23,69,Medium,25.35,0
73583E61IF,49,0,951191.0,2019-06-16,15,Medium,23.25,0
30135W72FQ,62,0,735155.0,2018-03-15,473,Low,58.84,0
83266A58JE,64,0,1792430.0,2018-10-03,271,High,63.73,0
38968D85WV,36,0,1273449.0,2019-05-20,42,Medium,35.06,0
66181Z73XG,27,0,1036205.0,2018-02-04,512,Medium,76.83,1
83367Y81DZ,33,0,1463013.0,2019-02-10,141,High,50.5,0
63459G33VZ,50,1,908871.0,2018-08-08,327,Low,45.85,0
70344P81AJ,40,0,1003569.0,2018-03-28,460,Medium,69.21,0
45330O06WX,30,1,1151970.0,2018-04-15,442,Medium,68.41,0
19294B25JL,56,0,1484289.0,2019-04-27,65,High,37.26,0
02118J02CV,57,1,1154723.0,2017-09-04,665,Medium,80.48,1
70591Q43FF,53,0,970607.0,2019-02-24,127,Medium,32.08,0
23697H33HY,63,1,1765367.0,2017-09-08,661,High,87.58,1
25813I42MZ,51,0,1067263.0,2019-01-19,163,Medium,38.2,0
64726W53XM,63,1,366608.0,2019-06-07,24,Low,10.75,0
49400F00BN,26,0,721172.0,2019-01-15,167,Low,36.65,0
14150W49ZU,31,1,776031.0,2017-05-18,774,Low,85.39,1
40460L52JN,33,0,870879.0,2018-03-12,476,Low,69.37,0
18384J93WE,58,0,458394.0,2018-12-28,185,Low,25.35,0
40742H13KN,46,1,1371259.0,2018-03-15,473,High,72.17,0
90649J26VJ,44,1,956589.0,2017-08-27,673,Medium,80.03,1
36378I74TZ,31,0,1318592.0,2018-08-09,326,Medium,66.07,0
44732T37ON,45,0,1767953.0,2018-10-05,269,High,67.56,0
94252T27UU,58,0,1516476.0,2018-08-12,323,High,63.77,0
65849N45HP,40,1,1408471.0,2019-01-09,173,High,45.12,0
75204U00SO,54,1,1708917.0,2017-03-12,841,High,93.95,1
93758X58DD,65,0,1416583.0,2018-06-10,386,High,65.75,0
82388Z42SG,46,0,1116596.0,2018-05-09,418,Medium,66.49,0
25441Z10HQ,34,0,1370452.0,2018-05-02,425,High,75.02,1
15352F32QE,48,0,1590560.0,2019-06-29,2,High,35.65,0
03404C37XE,31,1,868204.0,2018-09-22,282,Low,45.22,0
07115W97HF,32,1,1070443.0,2018-10-14,260,Medium,47.76,0
16103T99QA,40,0,1881775.0,2017-07-21,710,High,93.94,1
69792O07VP,45,1,1289564.0,2019-05-15,47,Medium,29.01,0
08282O53DZ,35,0,1017948.0,2016-09-19,1015,Medium,96.05,1
77409O29AY,32,0,822052.0,2018-03-16,472,Low,68.18,0
53667K39GH,53,1,586829.0,2018-05-22,405,Low,45.04,0
28610R36RO,37,1,1030795.0,2016-09-14,1020,Medium,95.19,1
41878X54YL,46,1,1291522.0,2018-06-18,378,Medium,61.68,0
95533K89NA,56,1,380469.0,2018-10-17,257,Low,25.79,0
28554G80JF,63,0,970269.0,2017-09-18,651,Medium,79.03,1
17636M93RM,28,0,658476.0,2018-04-20,437,Low,62.09,0
57768M36PX,30,1,803615.0,2019-06-04,27,Low,21.26,0
37137X93IS,50,1,1318157.0,2019-05-01,61,Medium,29.71,0
41146Z33OA,48,1,1082965.0,2019-01-15,167,Medium,34.62,0
62853Q73JK,44,0,937289.0,2018-11-25,218,Low,42.35,0
43634Z57LT,51,0,1674485.0,2018-04-28,429,High,77.59,1
30863W81PX,46,0,1474906.0,2018-10-18,256,High,59.21,0
89566M96FH,25,0,938023.0,2019-05-24,38,Low,29.84,0
01251Z65UP,42,0,1232147.0,2018-05-12,415,Medium,69.69,0
69714A51KH,26,0,1279241.0,2019-01-09,173,Medium,51.06,0
22651W81MO,65,0,1943071.0,2018-12-17,196,High,59.7,0
49668R72SB,28,1,828539.0,2019-06-07,24,Low,21.83,0
03897J56CB,44,1,1539778.0,2017-03-30,823,High,93.11,1
78427U95DE,53,1,1568225.0,2018-10-20,254,High,54.1,0
21476I74OX,48,0,1387597.0,2018-06-13,383,High,68.83,0
03878H44JX,52,1,731299.0,2019-04-21,71,Low,19.24,0
27733F99UN,45,0,1404927.0,2019-04-10,82,High,39.82,0
53870L83OW,31,0,950630.0,2018-07-11,355,Medium,60.23,0
86638Z98PE,26,0,759069.0,2016-10-28,976,Low,94.6,1
75111M64ZU,41,0,1994607.0,2017-12-17,561,High,90.23,1
28306Q46NP,26,1,699161.0,2018-09-27,277,Low,41.82,0
88946L79VX,36,1,1510294.0,2018-09-25,279,High,59.67,0
79881N68VC,56,0,1110573.0,2018-08-18,317,Medium,53.77,0
42317L02GU,32,1,564386.0,2018-08-23,312,Low,40.49,0
94937N24NW,52,1,1689308.0,2018-10-25,249,High,56.87,0
28899B26NH,35,1,848731.0,2019-05-12,50,Low,22.77,0
42484L84FA,30,0,817968.0,2018-11-24,219,Low,43.16,0
07792W14BN,27,0,994176.0,2018-07-04,362,Medium,62.97,0
63652B42MQ,51,1,819476.0,2019-03-12,111,Low,23.72,0
64998C67KD,65,1,1417767.0,2018-02-28,488,High,70.25,0
60156Z27UE,49,0,1853697.0,2018-03-06,482,High,84.1,1
35740C82TP,37,0,1415062.0,2018-09-11,293,High,63.7,0
58137B68HU,59,0,896524.0,2018-03-12,476,Low,63.77,0
45647M07SR,44,1,1394018.0,2018-09-08,296,High,56.45,0
00960X01KE,43,0,1710381.0,2018-06-22,374,High,75.67,1
19755O26ND,31,1,1145655.0,2019-01-26,156,Medium,39.26,0
35355N32AD,55,0,1473278.0,2018-07-07,359,High,66.91,0
89734J27OY,35,1,520097.0,2017-07-31,700,Low,76.05,1
06084W63TG,55,1,1072670.0,2017-11-05,603,Medium,74.96,0
67174O62DG,50,0,1098896.0,2017-09-18,651,Medium,83.14,1
39291B23PK,55,0,744324.0,2019-05-17,45,Low,20.71,0
05744T68QS,65,0,937762.0,2018-03-04,484,Low,64.02,0
72619G41RC,46,0,1743313.0,2018-09-30,274,High,67.24,0
82653D96KW,30,1,1060778.0,2018-06-30,366,Medium,58.99,0
72249H86VO,25,1,1119841.0,2018-07-26,340,Medium,59.11,0
30388A23VS,32,1,679518.0,2019-01-20,162,Low,29.03,0
99140E85VY,62,0,1178163.0,2018-04-12,445,Medium,66.57,0
80642A57QI,37,1,1561638.0,2019-06-21,10,High,33.44,0
22793H16FO,41,1,1502092.0,2019-01-29,153,High,45.13,0
01597V89DP,63,1,926076.0,2018-07-13,353,Low,45.52,0
80015Y97QP,56,0,1718900.0,2017-09-05,664,High,90.14,1
95403V04BU,43,1,897587.0,2018-11-06,237,Low,38.27,0
02271K73TG,39,0,1415931.0,2019-06-21,10,High,34.57,0
19977T06CJ,63,0,443194.0,2018-03-15,473,Low,51.29,0
63170I68VU,64,0,1682488.0,2018-03-21,467,High,78.07,1
53890O46IW,47,1,801577.0,2016-11-29,944,Low,91.13,1
94024M69EK,48,1,1080532.0,2019-04-02,90,Medium,27.7,0
96269Z86VE,34,1,1058798.0,2018-03-06,482,Medium,69.05,0
07184E00QL,55,1,1738926.0,2019-04-04,88,High,40.7,0
90779T02FP,40,1,1004304.0,2019-06-08,23,Medium,22.62,0
50897X42HT,59,1,712620.0,2019-02-23,128,Low,21.57,0
08975X69GK,61,0,808762.0,2019-06-03,28,Low,19.59,0
