ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
94724L87GV,41,M,"  1,389,112 ",4/19/2017
83290I82NV,54,M,"  1,642,910 ",9/23/2018
63737A63TS,45,M,"  1,641,277 ",4/15/2018
25438M91VR,49,F,"  902,113 ",6/23/2017
50910Z71PV,35,M,"  1,376,699 ",3/15/2019
37560Q27OM,41,M,"  1,880,736 ",9/28/2018
88523P60RK,32,M,"  1,027,209 ",2/16/2019
92962M33WO,25,F,"  519,764 ",2/27/2018
96748J51AV,43,F,"  1,498,403 ",1/24/2019
54233Z28ZR,51,F,"  336,103 ",8/24/2017
33503P83HR,47,F,"  1,305,184 ",9/29/2017
91578L71PW,27,F,"  553,925 ",1/24/2019
58567I49EV,61,F,"  594,461 ",3/31/2018
18868D33GM,57,F,"  1,759,569 ",3/12/2018
79441Z81KK,28,M,"  1,046,121 ",10/27/2018
46015J70SJ,37,F,"  833,700 ",3/24/2019
32009X19YQ,54,M,"  1,176,896 ",3/22/2019
92612I15BU,56,M,"  1,042,189 ",12/27/2016
42356L05QZ,58,F,"  560,330 ",11/28/2018
66525Q54WI,55,F,"  314,993 ",3/5/2018
17355S40LP,43,F,"  1,158,034 ",3/18/2018
65088U81JY,42,F,"  1,047,139 ",6/26/2019
94280E18US,56,M,"  688,178 ",4/5/2018
34405Z20CD,34,F,"  754,234 ",5/12/2018
54068E42XD,39,M,"  1,087,111 ",6/4/2018
77124F40ZC,25,M,"  1,274,097 ",5/10/2018
12574N17TX,60,M,"  1,380,888 ",5/27/2018
56559W43PV,34,M,"  1,171,300 ",10/1/2018
77354L48RY,61,M,"  1,353,889 ",12/15/2017
92176B33KH,34,F,"  1,193,665 ",4/22/2018
06001B14AV,41,F,"  1,428,562 ",6/26/2018
24402E84XB,56,F,"  1,197,747 ",4/26/2018
84844R68UC,28,F,"  900,359 ",5/22/2018
32641I87MW,49,F,"  930,379 ",12/5/2017
52188S20KA,32,M,"  1,390,933 ",2/20/2018
03240K83ER,25,F,"  560,208 ",5/26/2018
82829L25VV,34,M,"  1,230,919 ",11/6/2018
72685L56BD,52,M,"  676,539 ",3/5/2017
74262B43KV,62,F,"  1,674,135 ",12/29/2018
24105D29ES,39,F,"  891,682 ",11/30/2018
40794I91XK,30,M,"  1,209,078 ",6/15/2019
27685S33AX,26,F,"  1,047,985 ",7/4/2018
94629P81OJ,27,F,"  711,318 ",3/2/2019
75443D14FK,53,M,"  735,497 ",11/26/2018
81776R20NE,46,M,"  1,383,880 ",12/6/2017
41642X72HQ,32,F,"  1,162,391 ",7/13/2017
11591U56ZC,51,M,"  781,060 ",10/23/2018
96785G75QL,44,F,"  1,301,556 ",3/1/2019
08359R34PF,25,M,"  1,424,395 ",10/6/2018
97273M88DL,25,M,"  1,259,905 ",12/24/2018
03102H03LJ,33,M,"  1,025,195 ",12/7/2018
05908Q67OF,51,F,"  1,245,420 ",4/30/2019
90955P49GV,51,F,"  837,554 ",3/2/2018
83458F52YT,52,F,"  1,794,857 ",5/17/2018
35787I66XN,39,F,"  1,515,265 ",9/12/2018
50806R76QC,63,M,"  742,842 ",4/13/2019
27055K38PI,64,M,"  654,691 ",2/12/2018
90981Z07JS,28,F,"  969,739 ",5/28/2019
82868L75ZD,61,F,"  1,184,933 ",4/23/2019
73583E61IF,49,M,"  951,191 ",6/16/2019
30135W72FQ,62,M,"  735,155 ",3/15/2018
83266A58JE,64,M,"  1,792,430 ",10/3/2018
38968D85WV,36,M,"  1,273,449 ",5/20/2019
66181Z73XG,27,M,"  1,036,205 ",2/4/2018
83367Y81DZ,33,M,"  1,463,013 ",2/10/2019
63459G33VZ,50,F,"  908,871 ",8/8/2018
70344P81AJ,40,M,"  1,003,569 ",3/28/2018
45330O06WX,30,F,"  1,151,970 ",4/15/2018
19294B25JL,56,M,"  1,484,289 ",4/27/2019
02118J02CV,57,F,"  1,154,723 ",9/4/2017
70591Q43FF,53,M,"  970,607 ",2/24/2019
23697H33HY,63,F,"  1,765,367 ",9/8/2017
25813I42MZ,51,M,"  1,067,263 ",1/19/2019
64726W53XM,63,F,"  366,608 ",6/7/2019
49400F00BN,26,M,"  721,172 ",1/15/2019
14150W49ZU,31,F,"  776,031 ",5/18/2017
40460L52JN,33,M,"  870,879 ",3/12/2018
18384J93WE,58,M,"  458,394 ",12/28/2018
40742H13KN,46,F,"  1,371,259 ",3/15/2018
90649J26VJ,44,F,"  956,589 ",8/27/2017
36378I74TZ,31,M,"  1,318,592 ",8/9/2018
44732T37ON,45,M,"  1,767,953 ",10/5/2018
94252T27UU,58,M,"  1,516,476 ",8/12/2018
65849N45HP,40,F,"  1,408,471 ",1/9/2019
75204U00SO,54,F,"  1,708,917 ",3/12/2017
93758X58DD,65,M,"  1,416,583 ",6/10/2018
82388Z42SG,46,M,"  1,116,596 ",5/9/2018
25441Z10HQ,34,M,"  1,370,452 ",5/2/2018
15352F32QE,48,M,"  1,590,560 ",6/29/2019
03404C37XE,31,F,"  868,204 ",9/22/2018
07115W97HF,32,F,"  1,070,443 ",10/14/2018
16103T99QA,40,M,"  1,881,775 ",7/21/2017
69792O07VP,45,F,"  1,289,564 ",5/15/2019
08282O53DZ,35,M,"  1,017,948 ",9/19/2016
77409O29AY,32,M,"  822,052 ",3/16/2018
53667K39GH,53,F,"  586,829 ",5/22/2018
28610R36RO,37,F,"  1,030,795 ",9/14/2016
41878X54YL,46,F,"  1,291,522 ",6/18/2018
95533K89NA,56,F,"  380,469 ",10/17/2018
28554G80JF,63,M,"  970,269 ",9/18/2017
17636M93RM,28,M,"  658,476 ",4/20/2018
57768M36PX,30,F,"  803,615 ",6/4/2019
37137X93IS,50,F,"  1,318,157 ",5/1/2019
41146Z33OA,48,F,"  1,082,965 ",1/15/2019
62853Q73JK,44,M,"  937,289 ",11/25/2018
43634Z57LT,51,M,"  1,674,485 ",4/28/2018
30863W81PX,46,M,"  1,474,906 ",10/18/2018
89566M96FH,25,M,"  938,023 ",5/24/2019
01251Z65UP,42,M,"  1,232,147 ",5/12/2018
69714A51KH,26,M,"  1,279,241 ",1/9/2019
22651W81MO,65,M,"  1,943,071 ",12/17/2018
49668R72SB,28,F,"  828,539 ",6/7/2019
03897J56CB,44,F,"  1,539,778 ",3/30/2017
78427U95DE,53,F,"  1,568,225 ",10/20/2018
21476I74OX,48,M,"  1,387,597 ",6/13/2018
03878H44JX,52,F,"  731,299 ",4/21/2019
27733F99UN,45,M,"  1,404,927 ",4/10/2019
53870L83OW,31,M,"  950,630 ",7/11/2018
86638Z98PE,26,M,"  759,069 ",10/28/2016
75111M64ZU,41,M,"  1,994,607 ",12/17/2017
28306Q46NP,26,F,"  699,161 ",9/27/2018
88946L79VX,36,F,"  1,510,294 ",9/25/2018
79881N68VC,56,M,"  1,110,573 ",8/18/2018
42317L02GU,32,F,"  564,386 ",8/23/2018
94937N24NW,52,F,"  1,689,308 ",10/25/2018
28899B26NH,35,F,"  848,731 ",5/12/2019
42484L84FA,30,M,"  817,968 ",11/24/2018
07792W14BN,27,M,"  994,176 ",7/4/2018
63652B42MQ,51,F,"  819,476 ",3/12/2019
64998C67KD,65,F,"  1,417,767 ",2/28/2018
60156Z27UE,49,M,"  1,853,697 ",3/6/2018
35740C82TP,37,M,"  1,415,062 ",9/11/2018
58137B68HU,59,M,"  896,524 ",3/12/2018
45647M07SR,44,F,"  1,394,018 ",9/8/2018
00960X01KE,43,M,"  1,710,381 ",6/22/2018
19755O26ND,31,F,"  1,145,655 ",1/26/2019
35355N32AD,55,M,"  1,473,278 ",7/7/2018
89734J27OY,35,F,"  520,097 ",7/31/2017
06084W63TG,55,F,"  1,072,670 ",11/5/2017
67174O62DG,50,M,"  1,098,896 ",9/18/2017
39291B23PK,55,M,"  744,324 ",5/17/2019
05744T68QS,65,M,"  937,762 ",3/4/2018
72619G41RC,46,M,"  1,743,313 ",9/30/2018
82653D96KW,30,F,"  1,060,778 ",6/30/2018
72249H86VO,25,F,"  1,119,841 ",7/26/2018
30388A23VS,32,F,"  679,518 ",1/20/2019
99140E85VY,62,M,"  1,178,163 ",4/12/2018
80642A57QI,37,F,"  1,561,638 ",6/21/2019
22793H16FO,41,F,"  1,502,092 ",1/29/2019
01597V89DP,63,F,"  926,076 ",7/13/2018
80015Y97QP,56,M,"  1,718,900 ",9/5/2017
95403V04BU,43,F,"  897,587 ",11/6/2018
02271K73TG,39,M,"  1,415,931 ",6/21/2019
19977T06CJ,63,M,"  443,194 ",3/15/2018
63170I68VU,64,M,"  1,682,488 ",3/21/2018
53890O46IW,47,F,"  801,577 ",11/29/2016
94024M69EK,48,F,"  1,080,532 ",4/2/2019
96269Z86VE,34,F,"  1,058,798 ",3/6/2018
07184E00QL,55,F,"  1,738,926 ",4/4/2019
90779T02FP,40,F,"  1,004,304 ",6/8/2019
50897X42HT,59,F,"  712,620 ",2/23/2019
08975X69GK,61,M,"  808,762 ",6/3/2019
26713Q03TK,47,M,"  852,487 ",1/24/2019
81248Y90MM,28,M,"  1,418,123 ",7/18/2018
24302E53CJ,47,M,"  1,247,326 ",3/10/2019
08565T69GL,37,F,"  1,067,221 ",9/14/2018
89371P61QD,47,F,"  922,941 ",1/13/2019
82067A76VH,51,M,"  1,883,666 ",10/24/2018
87965L98DD,62,M,"  609,146 ",11/28/2018
93173X07GA,54,F,"  1,052,092 ",6/18/2018
27388F91II,44,F,"  1,096,887 ",6/30/2019
85601E26SW,62,M,"  1,968,165 ",8/30/2018
94458C27LI,56,F,"  319,654 ",3/16/2018
09171F47LN,26,F,"  1,054,048 ",11/27/2018
68524B64XZ,34,M,"  857,912 ",7/31/2017
91259E66BW,48,M,"  926,527 ",12/26/2017
24255A75VB,38,F,"  1,271,850 ",6/15/2018
07974C15KN,52,F,"  504,780 ",3/25/2017
98664J78RN,28,M,"  1,181,238 ",3/16/2019
21868U33HL,49,F,"  1,010,075 ",1/14/2019
07754X01HO,29,F,"  848,995 ",8/16/2018
31482F08HM,57,F,"  1,017,471 ",12/2/2017
34156E87KR,32,M,"  780,913 ",6/25/2018
58176R68HE,41,M,"  1,681,136 ",12/7/2018
95462E83RB,64,F,"  1,757,070 ",8/7/2017
13408N79OA,37,M,"  1,606,630 ",11/2/2018
82532E31KZ,33,M,"  617,562 ",10/29/2018
76695G85GP,56,M,"  603,992 ",8/13/2018
58706C79KR,43,M,"  1,751,570 ",9/4/2018
49581V02EY,53,F,"  452,064 ",9/22/2018
57737M64IK,27,M,"  1,383,185 ",4/26/2018
89619Z11TJ,28,F,"  1,175,402 ",3/3/2018
51752O47ZM,45,F,"  1,144,635 ",11/21/2018
22441Z40MU,64,M,"  1,300,018 ",3/2/2019
11263B46UO,58,F,"  729,966 ",11/15/2018
23524C47VN,46,M,"  1,456,827 ",2/13/2019
33275S37KV,51,M,"  778,998 ",2/5/2017
54450M71MH,37,M,"  1,178,867 ",6/2/2018
06311H75DU,47,F,"  1,570,982 ",12/30/2017
39171T37GE,30,F,"  605,437 ",2/3/2019
29137R05LG,36,F,"  1,452,404 ",3/18/2019
89074Q28GD,42,F,"  852,561 ",11/29/2018
09727U14PH,50,F,"  1,544,765 ",1/16/2017
18808S62FA,49,M,"  1,838,095 ",5/5/2017
69097N00YG,63,M,"  1,971,597 ",7/30/2018
30963O26UM,49,F,"  976,008 ",8/21/2018
16858Y17LA,39,F,"  1,202,667 ",9/15/2018
63541V28OS,57,F,"  780,041 ",3/12/2018
39709B50LH,26,F,"  642,153 ",3/6/2017
35332E46XA,56,F,"  1,941,320 ",9/22/2017
20206O81ZQ,57,F,"  1,476,777 ",5/1/2019
42728F29IZ,60,M,"  1,040,920 ",3/8/2019
77307G56EQ,55,F,"  1,256,779 ",10/21/2018
57036F28EU,48,F,"  964,383 ",5/31/2019
04988Y47NU,41,M,"  1,298,939 ",3/25/2018
59377M68IR,27,M,"  1,066,672 ",1/14/2019
77625R61RN,59,F,"  1,779,574 ",11/8/2018
60489H74IJ,54,M,"  450,808 ",11/17/2018
11391E86KU,41,M,"  1,516,675 ",11/24/2018
43614E95WX,62,M,"  1,090,543 ",10/11/2018
69288T49SN,63,M,"  774,787 ",6/23/2019
96567S96CF,51,F,"  1,622,292 ",5/16/2018
91449M03EP,33,M,"  612,051 ",8/3/2017
49277W79HL,31,M,"  1,151,579 ",6/9/2019
45174O99UQ,42,M,"  1,099,871 ",4/20/2018
02576W22WD,44,M,"  1,356,685 ",11/13/2018
93181K92IL,37,M,"  1,100,480 ",4/25/2018
70796D91HJ,37,M,"  1,473,381 ",4/22/2019
82491B90RK,52,F,"  675,727 ",6/21/2018
19174R99YF,40,F,"  1,547,095 ",10/13/2016
38595H73SC,42,M,"  1,480,840 ",11/30/2018
61400W67ZU,63,M,"  1,080,410 ",11/3/2018
82375P15ZD,27,M,"  641,690 ",5/27/2019
70801T48TE,36,M,"  1,362,882 ",8/3/2018
00088M33AI,39,M,"  1,419,713 ",8/16/2017
78864J22HP,48,M,"  1,655,340 ",5/29/2019
43626Y98GJ,25,F,"  1,058,976 ",6/16/2018
06553U26TM,38,M,"  1,670,407 ",9/13/2018
03376W69YU,40,M,"  912,002 ",11/10/2018
66507B84KF,48,M,"  906,829 ",2/10/2019
43256Z11OZ,48,F,"  1,055,295 ",5/17/2019
96968D57RD,25,F,"  929,805 ",4/23/2018
60084G43EF,49,F,"  1,581,574 ",3/26/2019
09061B26HX,62,F,"  551,942 ",3/9/2018
10244E47GH,63,F,"  621,051 ",6/22/2019
57628P71RM,55,F,"  809,970 ",6/6/2019
85980H09CE,52,F,"  756,305 ",5/2/2019
41981V10MS,28,F,"  1,134,848 ",6/10/2018
30325A71YL,55,M,"  1,601,955 ",4/23/2019
53708N91DW,48,F,"  1,461,854 ",8/21/2018
52782L53XK,64,F,"  1,928,642 ",11/13/2017
07007H27HB,32,M,"  1,477,350 ",5/28/2018
11175I68YS,61,F,"  990,924 ",12/28/2016
42756J83JN,54,M,"  596,169 ",5/29/2019
88512N09AC,27,M,"  1,222,079 ",4/3/2018
41837F14EL,37,F,"  1,583,094 ",5/29/2019
36001S49RG,28,F,"  1,016,619 ",2/22/2018
85030G31QF,41,M,"  1,626,688 ",5/20/2018
25299L52EJ,49,M,"  1,156,272 ",6/8/2019
60649Z01FE,46,M,"  1,423,582 ",4/17/2018
91370Q34UQ,37,M,"  1,714,231 ",5/3/2017
94024V45HM,47,F,"  821,734 ",3/7/2017
37714Z04NM,31,F,"  563,709 ",6/4/2019
30444R00GG,37,M,"  810,414 ",12/20/2016
35346S74AQ,64,M,"  1,270,900 ",6/26/2018
11305D53MA,33,F,"  1,038,438 ",2/1/2019
90565I16DB,40,F,"  807,465 ",12/11/2018
89732I60IM,26,F,"  793,777 ",6/20/2018
08929Y04FS,35,F,"  1,180,651 ",10/23/2018
60559S17PF,63,M,"  717,113 ",9/15/2018
92585Y68NF,49,M,"  1,379,507 ",9/28/2016
65863B79LM,31,M,"  612,854 ",12/17/2018
95697Z40CW,58,M,"  1,286,019 ",2/26/2018
90681O21OT,34,M,"  1,220,561 ",5/25/2018
48361V85ED,65,F,"  1,831,906 ",1/16/2019
46294N49VS,48,M,"  1,142,099 ",12/2/2016
38035F23RD,37,F,"  1,393,940 ",12/10/2018
54513L99FX,32,F,"  973,635 ",6/4/2019
51909Q52VX,45,M,"  1,873,404 ",6/24/2018
11533F31YZ,62,M,"  1,985,437 ",11/24/2018
93573R85HO,54,M,"  1,509,565 ",8/10/2018
21688M02WL,57,F,"  845,151 ",5/7/2019
47975R00GS,29,F,"  1,087,478 ",6/11/2018
46021P89HT,37,M,"  1,641,961 ",7/30/2018
88605T60RI,36,M,"  1,783,396 ",10/19/2018
19749M55TU,51,M,"  363,217 ",7/16/2017
17959G33MW,65,M,"  1,074,142 ",11/23/2018
27249V70HS,55,M,"  1,989,812 ",5/29/2019
68708W28YE,53,F,"  1,125,652 ",3/16/2018
90406R51ND,64,F,"  1,812,810 ",2/4/2019
26703J59NF,61,M,"  558,097 ",10/25/2018
26298O05HI,38,F,"  1,298,104 ",6/27/2019
96629X85SZ,56,M,"  1,515,030 ",9/12/2017
71535U31NA,53,F,"  1,292,718 ",1/29/2017
69649V61EG,38,M,"  1,670,525 ",7/1/2018
15311L34KA,47,F,"  1,207,535 ",2/18/2019
76427P92PZ,55,M,"  368,811 ",10/21/2017
08360X86YP,27,F,"  961,546 ",10/8/2016
25488X10OL,59,F,"  738,137 ",3/27/2019
51292P67XV,50,M,"  1,429,511 ",1/10/2019
72708B09II,57,F,"  1,267,644 ",11/12/2017
09484D78ZD,30,F,"  646,874 ",4/17/2018
22681K18MD,29,F,"  1,055,673 ",8/15/2018
23325D59IN,26,F,"  742,579 ",2/16/2019
06341Z21MS,51,F,"  834,623 ",3/4/2018
73906O23LP,34,M,"  848,398 ",10/20/2016
75529Y28LP,57,M,"  1,805,179 ",3/20/2019
78933Y61YY,34,F,"  833,589 ",4/24/2019
69688S03JE,57,F,"  1,043,844 ",4/14/2017
83354A01FE,53,F,"  1,451,772 ",12/25/2018
72403T10OX,37,F,"  1,462,356 ",3/26/2018
22219C99QD,41,M,"  1,297,472 ",6/22/2018
53907M26CD,64,M,"  425,462 ",1/3/2019
41131D75GN,61,M,"  1,423,674 ",10/2/2018
04311X95XC,25,M,"  1,030,254 ",1/14/2019
62776C74EZ,40,F,"  1,306,010 ",8/18/2018
68715N28OU,32,F,"  777,448 ",1/12/2018
38426E96XS,35,F,"  667,977 ",5/1/2018
49619Q06HM,39,F,"  1,586,212 ",10/6/2018
73662T41GC,44,M,"  1,008,952 ",4/9/2018
74140J30PG,54,F,"  1,665,738 ",5/18/2018
25247J33XW,40,F,"  1,169,266 ",4/22/2019
74856J79JH,59,M,"  1,194,815 ",9/24/2018
19793Q77MX,64,F,"  792,099 ",7/13/2018
89914Y83HM,50,M,"  1,953,433 ",12/11/2017
63800M89BE,39,M,"  1,217,014 ",5/25/2019
62016T62HQ,35,M,"  1,193,978 ",10/1/2018
54876D90EE,60,M,"  1,890,629 ",3/6/2019
20549H49GO,37,F,"  1,416,822 ",3/15/2019
29472O50PP,27,F,"  773,239 ",9/24/2018
68129B30MS,28,F,"  548,616 ",2/24/2019
21013G88OX,43,M,"  1,413,355 ",1/24/2018
26604T38LJ,54,M,"  1,294,461 ",6/7/2018
62233V13ZS,36,F,"  1,376,928 ",9/20/2017
61453J26TU,26,F,"  530,103 ",6/26/2019
51488M35XL,55,M,"  381,976 ",12/17/2016
11117C07TY,56,F,"  1,206,561 ",6/17/2018
71396U73AO,58,M,"  1,240,957 ",4/8/2017
08471O16KG,25,F,"  1,102,823 ",12/29/2017
70189X28GZ,61,M,"  1,438,266 ",6/20/2019
52521Q33RL,26,M,"  1,042,112 ",2/28/2019
14012F54VH,42,M,"  1,594,973 ",3/31/2019
61933H76DW,39,M,"  1,242,312 ",7/15/2018
98785T25MJ,36,M,"  1,997,998 ",10/20/2018
00807H74HB,58,F,"  1,791,392 ",4/17/2018
64147Q47BD,28,F,"  734,109 ",2/17/2019
21258U85XW,53,F,"  1,630,183 ",12/28/2017
97370F69OQ,30,F,"  703,467 ",3/23/2018
00145L12QC,33,F,"  873,300 ",7/9/2018
83977Y62WF,27,M,"  1,365,001 ",10/18/2018
98408O21XV,59,F,"  950,494 ",2/25/2019
80401Q25YR,57,F,"  953,004 ",11/26/2016
65944A05CI,30,M,"  822,763 ",1/18/2018
91210I74YG,32,F,"  986,735 ",3/12/2017
58451F97BU,45,F,"  1,222,055 ",12/13/2018
34567V80UV,27,F,"  679,840 ",5/8/2017
25095J11JH,25,M,"  1,329,088 ",8/28/2018
62218H24QO,62,M,"  1,612,975 ",6/8/2019
73549B01WH,38,F,"  1,286,867 ",4/3/2017
26647A12CK,41,F,"  1,014,474 ",4/3/2018
82524Z01LS,54,F,"  872,685 ",3/16/2018
83343B22GB,58,M,"  988,366 ",3/25/2019
83998R40ON,41,F,"  1,467,405 ",12/3/2016
45653L24QY,29,M,"  1,054,179 ",12/25/2018
40533Z30XN,32,F,"  978,716 ",12/22/2018
42086Y81DO,38,M,"  1,772,591 ",3/12/2017
38332B64GE,31,M,"  1,005,949 ",3/1/2017
37879B64XK,30,M,"  936,919 ",12/16/2018
48422X00CX,38,F,"  1,176,851 ",7/21/2018
51103J55KX,62,M,"  1,301,209 ",5/15/2019
47218R88WH,41,M,"  962,083 ",6/1/2019
50498G93PN,35,F,"  719,636 ",5/26/2018
29177M56WJ,33,M,"  801,091 ",4/26/2019
66708K68YA,39,F,"  1,033,707 ",5/25/2018
86126C94JL,47,F,"  1,374,275 ",3/22/2018
73405N85ZK,52,M,"  522,864 ",1/1/2019
38249M41FC,42,F,"  1,105,695 ",4/14/2018
32070G19QI,58,M,"  922,246 ",6/27/2018
89109U77WE,64,F,"  1,799,196 ",11/23/2018
69706A62GB,51,M,"  1,521,882 ",11/26/2018
74125N82LI,48,F,"  1,547,445 ",7/3/2018
33501F03JK,65,F,"  1,935,951 ",3/3/2018
35151W59RH,28,F,"  727,783 ",10/24/2018
83387R19TU,30,M,"  1,313,998 ",11/22/2018
69921J42BQ,36,F,"  1,479,326 ",10/12/2018
96361N55IT,53,F,"  1,437,756 ",5/8/2019
80935I47NJ,62,F,"  1,928,903 ",4/11/2017
22121Y02KM,59,F,"  1,417,864 ",4/30/2019
30290T73BP,28,M,"  845,569 ",1/22/2019
22289W26SV,34,M,"  1,375,941 ",2/22/2018
06587D96QN,29,F,"  718,581 ",7/10/2018
49827X02PB,57,F,"  472,634 ",5/9/2019
11938J02XC,51,M,"  501,282 ",2/13/2019
06525Y96OW,40,F,"  1,295,280 ",2/19/2019
47762M69HT,40,M,"  1,590,591 ",4/1/2019
05892R43IQ,25,F,"  713,048 ",9/8/2018
10909Q03EL,46,F,"  1,498,950 ",6/16/2019
29896B73CF,42,F,"  909,560 ",1/18/2019
52006T72TH,63,F,"  1,263,396 ",3/20/2018
38590E12EB,29,M,"  1,083,002 ",7/25/2018
74471S66JP,34,M,"  979,524 ",2/22/2019
82496M89GF,41,F,"  1,413,243 ",2/5/2019
57721K95MD,51,F,"  703,286 ",8/20/2018
11902V15DR,54,M,"  645,461 ",2/25/2019
68103L35VD,60,F,"  1,688,880 ",3/10/2018
29939T80ZM,30,M,"  1,303,671 ",4/16/2019
67771A28VG,45,F,"  1,365,846 ",3/2/2019
55122B23LI,41,F,"  1,277,464 ",1/15/2018
96817W60GY,29,M,"  1,384,725 ",3/1/2019
73490C00PM,37,M,"  970,230 ",4/23/2018
75838S57RY,61,M,"  338,687 ",9/17/2017
23225O22QO,62,M,"  1,952,296 ",4/19/2019
15651R48EI,44,F,"  1,135,208 ",11/21/2017
23025H20RQ,33,M,"  940,902 ",3/21/2017
45529M12YU,42,M,"  1,825,150 ",4/19/2017
48840I99RY,61,F,"  976,474 ",6/24/2018
59125J83JH,55,M,"  1,059,448 ",11/22/2017
76351G70WI,63,F,"  1,539,724 ",7/16/2018
34208Q61FG,51,M,"  1,132,262 ",12/19/2017
56186I73TU,65,M,"  446,678 ",3/20/2018
87687Z52DU,57,F,"  1,779,777 ",5/14/2018
17251O18HE,36,M,"  1,035,556 ",5/7/2019
14639F88KG,56,M,"  718,115 ",12/1/2018
69462J08EN,50,M,"  825,770 ",10/28/2017
08321W00OR,28,M,"  1,127,233 ",2/19/2018
67898Y59DY,41,F,"  1,555,475 ",12/2/2018
12741J67RR,47,M,"  976,353 ",5/4/2018
24738G24BZ,56,M,"  942,730 ",3/19/2018
12196P46RG,49,M,"  920,582 ",6/19/2019
48443U78YG,63,M,"  989,999 ",3/23/2019
10977A12FJ,40,M,"  970,356 ",2/7/2018
76970A90DO,49,F,"  1,155,104 ",6/16/2019
44538F76DU,41,M,"  1,390,289 ",2/5/2019
35281N98XA,47,M,"  1,321,647 ",9/29/2018
57266Z30ZE,45,M,"  867,850 ",5/14/2017
95482F66GW,43,M,"  1,376,087 ",3/5/2018
50003H53ZQ,31,F,"  633,428 ",6/21/2019
56373U99ZM,53,M,"  553,956 ",4/16/2018
98841V04LK,54,M,"  393,939 ",8/9/2018
97206H54FB,42,M,"  964,531 ",3/14/2018
73309B94MZ,36,F,"  1,033,511 ",10/8/2018
14780N56UU,50,M,"  1,879,411 ",10/30/2018
46567S79KS,27,M,"  1,345,190 ",11/18/2017
77537R84QL,47,F,"  931,859 ",4/13/2018
69736D63EB,53,M,"  975,271 ",3/3/2019
98099U19XG,55,F,"  579,873 ",2/11/2017
02354Z48EP,35,F,"  611,335 ",8/4/2018
03687Z32EO,54,M,"  1,823,517 ",6/6/2018
58277U86SM,34,F,"  1,032,126 ",9/4/2018
10464E29LH,58,M,"  740,592 ",2/5/2019
70048V56LV,62,F,"  909,146 ",6/10/2019
40577Y98RN,32,M,"  1,006,659 ",3/30/2018
37410Q40PU,48,F,"  1,294,854 ",6/5/2017
34407P59WA,31,M,"  974,528 ",11/19/2018
80641W22XL,53,F,"  514,642 ",4/17/2018
51640U32ZD,42,F,"  1,478,115 ",2/2/2018
29950V27LF,35,F,"  1,147,816 ",4/5/2019
04068P02MO,41,M,"  1,902,597 ",1/24/2019
12927Z14NU,62,M,"  1,431,519 ",5/19/2018
48304I99ME,26,F,"  1,086,160 ",3/31/2018
55587C10JB,27,F,"  753,723 ",11/15/2017
69370U71UP,30,F,"  856,718 ",10/25/2017
89966P73UR,63,M,"  585,972 ",12/28/2017
12631H77HX,25,M,"  1,285,017 ",4/2/2019
30813C53AL,40,M,"  856,829 ",4/16/2018
11522W16BJ,33,M,"  1,081,781 ",8/29/2018
71783D16SZ,30,F,"  1,097,764 ",8/19/2018
26518Q45KO,41,M,"  1,181,595 ",3/11/2018
88944L87KI,35,M,"  1,032,546 ",6/1/2019
63763X32DI,57,M,"  1,399,725 ",5/17/2019
00052H11VB,44,F,"  988,197 ",3/14/2018
63371U26EC,61,F,"  966,270 ",12/3/2018
72569H98CV,64,F,"  906,683 ",5/9/2019
06359P89CR,55,M,"  840,420 ",1/26/2018
72225O01XI,63,F,"  983,135 ",4/7/2019
46126H96PU,25,M,"  1,007,818 ",9/22/2018
73939Z40BR,50,F,"  1,392,358 ",9/15/2016
24351S44FO,36,F,"  955,642 ",4/1/2019
31242U54VN,48,M,"  1,056,998 ",12/1/2018
41769V26VC,30,F,"  1,179,757 ",8/4/2018
40186Q77AC,44,F,"  1,332,729 ",5/2/2018
10966W84XN,38,F,"  1,122,875 ",10/30/2018
87788O34GV,61,F,"  1,625,638 ",11/4/2016
19113B35OO,47,F,"  933,510 ",5/18/2018
92794U03TW,36,M,"  1,577,595 ",11/17/2018
40352H51GJ,49,F,"  1,048,501 ",4/2/2019
71363I78XN,43,M,"  1,993,574 ",2/1/2018
27862G54FC,33,F,"  716,040 ",6/8/2018
18005M16QM,44,M,"  1,947,788 ",9/14/2017
38055H46AO,44,M,"  1,243,901 ",10/16/2018
47486B98FG,61,M,"  1,679,815 ",3/17/2018
49141T85TY,28,M,"  963,072 ",5/19/2019
72319A26XG,38,F,"  1,308,508 ",7/16/2017
99521C85UL,36,M,"  1,448,240 ",5/23/2019
74741A59PL,35,M,"  1,406,142 ",11/29/2018
66475I96GG,49,F,"  1,030,448 ",5/20/2019
61376S13US,40,F,"  1,103,050 ",5/21/2018
46874F05ZW,65,F,"  975,009 ",2/4/2017
60000O77KA,54,M,"  1,955,810 ",8/21/2018
03611E70NG,31,M,"  1,168,534 ",4/5/2019
83942Q92FU,39,M,"  1,824,916 ",5/22/2019
96566J38RQ,36,M,"  1,310,275 ",7/22/2018
37931K44ZO,49,F,"  1,071,633 ",3/29/2018
78582T65VC,27,M,"  1,050,675 ",5/9/2019
31589O47US,63,M,"  1,749,776 ",11/20/2018
25440J31NG,33,M,"  1,231,369 ",2/28/2018
49334O77QY,63,M,"  1,273,338 ",7/3/2018
