ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,,,,,
50030L72JM,52,M,"176,683",356,0,,,,,
50032B57GQ,29,M,"107,986",326,0,,,,,
50033N32FI,32,F,"136,123",446,0,,,,,
50033P56OL,62,F,"87,248",245,0,,,,,
50036F25AM,29,M,"154,074",279,0,,,,,
50037R63QT,48,F,"732,221",235,1,,,,,
50038D02BP,38,M,"658,704",194,0,,,,,
50041H39SH,25,M,"112,087",338,0,,,,,
50043J10RU,65,F,"418,576",789,1,,,,,
50044E31WA,39,M,"142,376",273,1,,,,,
50045E07MD,61,F,"365,221",420,1,,,,,
50056P60BB,56,M,"146,482",345,0,,,,,
50059X05CX,53,M,"746,377",203,0,,,,,
50064X68VH,63,M,"351,806",42,1,,,,,
50068K64WB,26,F,"387,848",209,1,,,,,
50070C08BG,55,F,"380,773",147,0,,,,,
50074Q61ZU,37,M,"328,246",347,0,,,,,
50077U46XA,57,M,"742,020",385,1,,,,,
50078Z58MY,43,F,"503,224",229,1,,,,,
50079F11HM,29,F,"303,307",224,1,,,,,
50080H17OB,30,F,"231,792",239,0,,,,,
50083A55QM,46,M,"266,185",447,0,,,,,
50087F97GQ,44,M,"349,978",499,1,,,,,
50089N00TW,59,F,"497,909",685,1,,,,,
50090Q81MQ,35,F,"218,725",246,0,,,,,
50099Z37IW,47,M,"515,808",393,1,,,,,
50105F06OJ,36,M,"289,255",465,1,,,,,
50111G91AP,58,M,"174,214",709,1,,,,,
50116O66CO,46,M,"330,839",486,1,,,,,
50116Z30ZI,51,F,"311,992",14,0,,,,,
50119G29WK,55,F,"159,701",331,0,,,,,
50119N97TA,38,M,"739,299",26,1,,,,,
50122H12ID,45,F,"350,336",225,1,,,,,
50123W29IL,53,F,"168,245",886,1,,,,,
50124M89SP,43,M,"539,680",956,1,,,,,
50125Y82NE,33,M,"274,339",904,1,,,,,
50126F98WB,62,F,"130,280",276,1,,,,,
50131V42CJ,28,M,"289,572",364,0,,,,,
50137E08TB,34,M,"295,551",382,1,,,,,
50142L14LC,32,F,"428,605",287,0,,,,,
50142U01VZ,60,M,"327,672",904,1,,,,,
50145J49KG,34,M,"184,553",770,1,,,,,
50145J50GW,25,M,"241,384",243,1,,,,,
50145R30LB,64,M,"404,465",205,0,,,,,
50147O01PW,54,M,"394,923",498,0,,,,,
50147V21IQ,27,M,"132,621",364,1,,,,,
50149N61TA,57,F,"114,216",273,0,,,,,
50149U43BC,62,M,"350,168",801,1,,,,,
50150B65QQ,38,M,"347,752",138,1,,,,,
50151X72CD,64,F,"248,504",342,0,,,,,
50153H17IB,50,F,"671,515",274,0,,,,,
50155A75MU,65,M,"121,555",253,0,,,,,
50155Q96PF,25,M,"258,503",366,1,,,,,
50155S53RK,53,F,"268,176",253,0,,,,,
50158S90JH,46,M,"286,586",303,0,,,,,
50159H62BW,46,F,"473,603",397,1,,,,,
50166X05QP,36,F,"787,213",323,0,,,,,
50167Z01LP,43,M,"411,896",248,0,,,,,
50168A47ED,38,M,"421,833",412,1,,,,,
50171L38CI,30,F,"395,181",332,1,,,,,
50173O50CH,48,F,"504,077",395,1,,,,,
50174Y12JQ,65,M,"237,822",157,0,,,,,
50175U41BX,60,F,"311,923",244,1,,,,,
50176T41CT,44,F,"674,099",358,1,,,,,
50183M31KY,62,M,"673,414",221,0,,,,,
50185A90LB,40,M,"101,912",469,1,,,,,
50187R45DE,38,M,"365,211",57,1,,,,,
50189K05IV,26,M,"127,609",458,0,,,,,
50189P27PR,31,M,"186,407",282,0,,,,,
50189Q40JD,37,M,"181,946",338,0,,,,,
50196V67AO,43,F,"389,163",353,1,,,,,
50202I12WW,56,M,"591,057",154,1,,,,,
50205C15JS,45,M,"645,440",132,0,,,,,
50209J65KR,40,F,"565,984",154,0,,,,,
50211C16SC,47,M,"750,803",665,1,,,,,
50212Q42DV,44,F,"748,920",260,1,,,,,
50213P52HA,44,F,"707,267",379,1,,,,,
50216S88FL,62,M,"348,672",59,0,,,,,
50217T82CY,30,M,"118,709",216,0,,,,,
50219P77WM,29,F,"337,243",338,0,,,,,
50223Z42KF,51,F,"257,467",287,0,,,,,
50225K65LD,53,M,"332,308",568,1,,,,,
50227W81RE,55,F,"136,221",321,0,,,,,
50228R02CP,39,M,"474,251",379,1,,,,,
50231V89HO,60,F,"463,984",207,0,,,,,
50232P89TV,50,F,"581,904",94,0,,,,,
50238B06TN,30,F,"331,856",203,1,,,,,
50238L08AU,28,M,"134,005",136,0,,,,,
50238X21XH,29,F,"314,281",491,0,,,,,
50240P65WH,63,F,"193,539",718,0,,,,,
50241H76TK,32,F,"350,613",269,0,,,,,
50243T82SC,38,M,"316,550",286,1,,,,,
50246A60KC,53,F,"279,299",413,1,,,,,
50247O01PF,44,M,"476,085",398,0,,,,,
50270K43NR,57,F,"475,019",435,1,,,,,
50273G30LT,35,M,"190,960",223,1,,,,,
50275D83KU,40,M,"662,427",237,1,,,,,
50276I29XS,51,F,"388,424",300,1,,,,,
50277B96PL,57,M,"298,945",312,0,,,,,
50278O67TR,63,F,"378,531",96,0,,,,,
50279N69PD,40,F,"696,277",932,1,,,,,
50284D70WS,38,M,"220,897",122,1,,,,,
50288A60XX,40,F,"558,499",265,1,,,,,
50289U31QI,28,F,"405,653",377,1,,,,,
50290E34RK,64,M,"70,717",759,1,,,,,
50292U56LR,37,F,"449,504",939,1,,,,,
50293K98LO,33,M,"241,475",351,1,,,,,
50295X99SS,50,F,"573,757",81,0,,,,,
50301B10ZR,29,F,"342,315",310,0,,,,,
50302E43JB,25,F,"222,717",326,1,,,,,
50302H73QD,43,F,"519,731",350,1,,,,,
50302Y02WM,54,F,"239,053",293,0,,,,,
50304T34UL,34,M,"130,748",220,0,,,,,
50307R91FO,50,M,"268,031",280,1,,,,,
50308C33AW,65,M,"455,421",216,0,,,,,
50312H24DC,57,M,"642,838",937,1,,,,,
50314U96FS,53,F,"175,816",309,0,,,,,
50319Q39PH,29,M,"123,160",434,0,,,,,
50324L55UX,53,M,"348,577",498,1,,,,,
50333X80LT,54,F,"191,760",344,0,,,,,
50334U31RB,36,M,"793,072",213,1,,,,,
50336R27OO,31,F,"310,983",212,1,,,,,
50341I29HI,55,F,"444,115",908,1,,,,,
50342R46XZ,58,F,"291,448",338,1,,,,,
50345R81ML,42,M,"300,076",247,1,,,,,
50348J52WN,60,F,"305,005",327,0,,,,,
50355K45PU,27,M,"292,153",269,1,,,,,
50357N36GP,33,M,"211,569",466,1,,,,,
50358Q81RC,33,M,"156,957",458,1,,,,,
50359U09ZF,44,M,"362,318",254,1,,,,,
50362I56TJ,49,F,"513,579",25,0,,,,,
50366P94LM,48,M,"676,285",492,1,,,,,
50366X10YY,45,M,"104,909",371,1,,,,,
50368A21JK,48,M,"292,494",360,0,,,,,
50374T17AO,28,F,"327,617",250,0,,,,,
50377F30DU,43,F,"507,715",668,1,,,,,
50377G99RF,65,F,"282,248",465,0,,,,,
50379U10EX,27,F,"430,674",209,1,,,,,
50382U42TK,27,F,"199,403",210,0,,,,,
50388B91BE,41,M,"344,880",235,0,,,,,
50388P89ZG,35,F,"376,088",304,0,,,,,
50389P21XV,60,M,"130,539",93,0,,,,,
50392T35OV,36,M,"195,411",286,0,,,,,
50394C68PD,25,F,"177,448",293,1,,,,,
50394P15YU,43,M,"772,637",492,1,,,,,
50395D19HM,47,M,"793,328",600,1,,,,,
50398T91KG,63,F,"482,080",246,1,,,,,
50400A35XL,43,F,"383,531",214,1,,,,,
50404Z89PP,43,M,"231,248",483,1,,,,,
50406W61GX,65,M,"371,995",285,1,,,,,
50408N36NS,35,F,"253,824",492,1,,,,,
50411D64GI,39,M,"317,244",276,1,,,,,
50411N37ZZ,36,M,"264,789",320,1,,,,,
50412K41HE,42,F,"786,824",473,1,,,,,
50412W49KT,39,M,"223,389",401,1,,,,,
50417E01BO,40,F,"355,405",398,1,,,,,
50418R97ZW,28,F,"170,725",478,1,,,,,
50425N17LS,62,F,"119,133",390,0,,,,,
50427O11KO,57,M,"368,644",187,1,,,,,
50428K57UY,54,F,"491,192",59,0,,,,,
50428N90UT,33,M,"199,909",464,1,,,,,
50431W56WE,39,M,"218,789",461,1,,,,,
50435H46AR,43,M,"164,560",462,0,,,,,
50439U14HC,57,M,"477,481",910,1,,,,,
50440O08FQ,57,F,"391,579",851,1,,,,,
50446Q91GJ,37,M,"682,957",170,1,,,,,
50448K36PK,50,M,"220,267",344,1,,,,,
50448U40BU,53,M,"348,478",207,1,,,,,
50449S29LC,60,M,"353,035",754,1,,,,,
50452E20OU,56,M,"237,295",922,1,,,,,
50452X61AT,53,M,"151,856",163,1,,,,,
50459U18UM,35,F,"405,287",354,1,,,,,
50462K70ET,63,M,"507,650",445,1,,,,,
50463J09NX,33,M,"249,626",115,0,,,,,
50463O66IY,58,M,"174,956",269,0,,,,,
50464Q77BS,27,F,"490,907",71,1,,,,,
50470C14ZA,58,M,"477,667",243,0,,,,,
50471E57BW,49,M,"280,219",206,1,,,,,
50472A37XH,50,M,"266,612",399,1,,,,,
50472P50VO,39,F,"295,664",384,0,,,,,
50472X76EC,54,F,"422,315",375,1,,,,,
50472Y29BG,27,F,"407,651",396,1,,,,,
50475A03JC,48,M,"363,305",317,1,,,,,
50483A32XY,60,F,"511,853",465,1,,,,,
50487B11PB,27,M,"157,001",256,1,,,,,
50487H67WK,39,M,"738,973",71,0,,,,,
50487T67NK,37,F,"443,312",41,0,,,,,
50492D12HF,58,M,"742,174",89,0,,,,,
50499D04XW,55,M,"302,740",1015,1,,,,,
50499N41ET,29,F,"301,445",303,0,,,,,
50503B25PC,26,M,"263,759",331,1,,,,,
50507U36OX,62,F,"494,293",329,0,,,,,
50513M49UW,62,F,"96,936",230,1,,,,,
50515C81DH,62,F,"201,888",208,0,,,,,
50520T09VX,36,M,"383,900",415,1,,,,,
50526L61ME,40,F,"454,661",510,0,,,,,
50526P00MM,52,M,"71,269",280,0,,,,,
50527Q24XF,28,M,"237,327",146,0,,,,,
50533K34HY,48,F,"467,549",63,0,,,,,
50537S14SC,55,M,"649,517",240,0,,,,,
50539C36TJ,48,F,"629,733",418,1,,,,,
50542V45YT,64,F,"339,373",449,1,,,,,
50545Y62QS,39,M,"121,677",282,0,,,,,
50551C61IX,41,M,"306,343",213,1,,,,,
50551P59UI,63,F,"275,768",162,0,,,,,
50559K36ML,55,M,"695,585",295,0,,,,,
50561N26OP,39,F,"267,664",375,1,,,,,
50564R29CM,51,M,"365,017",322,1,,,,,
50575X40JR,65,M,"346,980",725,1,,,,,
50577E01QJ,58,F,"425,101",308,0,,,,,
50580T39SJ,45,F,"352,755",471,1,,,,,
50581E78ZA,46,M,"205,660",422,1,,,,,
50584A90OX,40,F,"747,925",281,0,,,,,
50585L89EY,36,M,"481,617",303,1,,,,,
50591F19WL,64,F,"271,848",122,0,,,,,
50591X20CX,32,M,"160,611",32,0,,,,,
50596O95IB,39,M,"307,383",130,0,,,,,
50600D92UU,26,M,"141,359",200,0,,,,,
50601F93GG,35,M,"181,591",557,0,,,,,
50602Y09FA,61,F,"411,861",493,1,,,,,
50603R51NH,26,F,"203,453",402,1,,,,,
50604K35MB,62,M,"560,360",334,1,,,,,
50605A88DY,40,F,"790,016",375,1,,,,,
50605K34QR,57,M,"271,773",292,0,,,,,
50607I05JJ,43,M,"477,637",242,1,,,,,
50612T59QV,28,M,"204,461",616,1,,,,,
50612Y02OX,44,M,"171,467",244,0,,,,,
50615D48NF,43,M,"215,092",386,0,,,,,
50618I67SV,38,M,"310,810",219,1,,,,,
50623I67GA,49,M,"282,969",449,1,,,,,
50628V46WP,36,M,"269,164",342,0,,,,,
50632K41JH,47,M,"136,667",395,1,,,,,
50633U07AZ,31,F,"437,197",232,0,,,,,
50635S26QP,51,F,"175,035",92,0,,,,,
50638R68IF,58,M,"728,329",697,1,,,,,
50638Y18GD,34,M,"241,762",43,1,,,,,
50640B71MZ,48,M,"316,360",334,0,,,,,
50640K70EG,46,M,"123,146",25,0,,,,,
50641Y77AE,29,M,"145,173",285,0,,,,,
50646F18EG,40,F,"372,677",299,0,,,,,
50649P74OV,54,M,"115,874",1000,1,,,,,
50655E87GQ,39,F,"449,213",437,1,,,,,
50661E12UZ,46,M,"165,890",195,0,,,,,
50665S38HV,36,M,"499,558",468,1,,,,,
50678H07VG,52,M,"700,038",822,1,,,,,
50679V58YA,61,M,"748,737",58,0,,,,,
50685X79FQ,47,F,"339,763",373,1,,,,,
50687F17CJ,43,M,"133,369",196,0,,,,,
50698U97TF,64,F,"103,472",414,0,,,,,
50700S42AU,39,F,"318,664",748,1,,,,,
50701I88AA,46,M,"290,010",386,1,,,,,
50701L85ML,28,M,"257,662",258,1,,,,,
50704C15OZ,47,M,"670,917",729,1,,,,,
50705B53HB,55,F,"118,424",568,1,,,,,
50710H46OZ,59,M,"533,179",397,1,,,,,
50712A25UV,42,F,"446,907",205,1,,,,,
50717L92VC,36,M,"562,147",1013,1,,,,,
50725D66JH,63,F,"425,597",287,0,,,,,
50732A19XF,54,M,"677,079",508,1,,,,,
50732A91CK,60,M,"556,172",530,1,,,,,
50734S25HG,44,M,"284,726",432,1,,,,,
50735R15WW,26,M,"119,659",492,0,,,,,
50737F84KO,62,F,"462,437",92,1,,,,,
50737R79KN,56,F,"377,677",245,0,,,,,
50737X29UH,33,M,"114,983",235,1,,,,,
50740P31FK,63,M,"559,502",239,0,,,,,
50742O12RL,60,M,"639,890",467,1,,,,,
50742W08YX,48,M,"451,528",335,1,,,,,
50745A81GF,56,M,"396,383",396,1,,,,,
50746Z42MH,50,F,"680,789",258,1,,,,,
50747B18CT,31,F,"497,461",469,1,,,,,
50751W27ZH,51,F,"507,485",137,0,,,,,
50753G40KY,51,F,"258,368",420,1,,,,,
50755I64TT,32,M,"246,991",251,1,,,,,
50755S41CD,57,M,"766,984",210,0,,,,,
50757J88HN,50,M,"605,413",312,0,,,,,
50759E01HM,35,F,"467,741",130,0,,,,,
50759E71KW,61,M,"113,182",619,1,,,,,
50761R27LT,36,F,"421,861",20,1,,,,,
50763G14RP,42,M,"183,214",450,1,,,,,
50763R89MN,44,M,"468,727",306,1,,,,,
50765B85IF,52,F,"165,331",95,0,,,,,
50766S72LS,26,F,"436,739",22,1,,,,,
50770I99HQ,57,F,"239,277",400,1,,,,,
50770L83AL,31,F,"343,220",239,1,,,,,
50775U10UO,65,M,"96,931",357,0,,,,,
50781F12OK,56,F,"380,413",472,1,,,,,
50781L09TG,38,M,"310,574",461,0,,,,,
50785H33QP,59,F,"480,856",345,0,,,,,
50787Z49AJ,26,M,"271,795",138,1,,,,,
50794C23JQ,28,M,"192,087",259,0,,,,,
50796D86CS,64,M,"308,861",366,0,,,,,
50796V66WM,55,F,"227,197",602,1,,,,,
50797I69AY,60,F,"143,115",332,0,,,,,
50798H68ME,36,M,"161,738",251,1,,,,,
50798X80LF,55,F,"223,085",248,1,,,,,
50806G05BI,25,M,"118,350",21,0,,,,,
50808I79WZ,29,M,"214,431",126,1,,,,,
50808P28AF,27,M,"203,093",131,1,,,,,
50810X59HG,25,F,"456,575",251,1,,,,,
50812K53RC,48,M,"168,002",247,0,,,,,
50816H73KW,27,M,"167,228",124,1,,,,,
50816N99CO,50,M,"471,943",421,0,,,,,
50823B92NU,45,F,"274,859",415,1,,,,,
50825K90ZQ,33,M,"211,899",845,1,,,,,
50829L44UW,33,M,"117,454",353,0,,,,,
50829T20KZ,48,F,"335,389",238,0,,,,,
50829T75XS,63,F,"393,179",51,1,,,,,
50830F89XN,60,M,"250,971",333,0,,,,,
50831M68MS,54,M,"623,096",216,0,,,,,
50834X92CK,54,F,"463,832",412,0,,,,,
50835B11UH,36,F,"278,707",416,1,,,,,
50836O91HC,53,M,"382,403",252,1,,,,,
50867Q66DQ,58,F,"433,981",451,1,,,,,
50871D11AJ,40,M,"368,055",438,1,,,,,
50872G63FZ,62,M,"180,529",236,0,,,,,
50872M57RS,62,F,"205,056",58,1,,,,,
50874U35FA,31,M,"122,164",221,0,,,,,
50878V22QR,44,F,"369,691",354,1,,,,,
50879T61SZ,40,F,"459,072",178,0,,,,,
50893L17TD,61,F,"204,829",330,0,,,,,
50896O75MC,43,F,"407,741",959,1,,,,,
50898K00XP,48,M,"267,958",188,0,,,,,
50905W25UH,44,M,"110,578",264,0,,,,,
50911V39TU,49,M,"182,397",332,0,,,,,
50914B55VV,36,F,"728,616",262,0,,,,,
50914Y24CA,37,M,"466,925",463,1,,,,,
50914Z06OT,59,M,"570,785",37,1,,,,,
50917W13IX,46,F,"450,395",380,1,,,,,
50919E08WB,51,F,"240,837",66,0,,,,,
50920I46BH,64,F,"360,467",475,1,,,,,
50920P32EQ,41,M,"460,560",407,1,,,,,
50925R54JE,37,M,"168,190",252,1,,,,,
50929T74HQ,47,M,"197,210",222,1,,,,,
50930S65PL,38,F,"323,984",8,0,,,,,
50931U61VW,63,F,"455,864",159,0,,,,,
50933B23RP,46,M,"486,893",319,0,,,,,
50946L49EH,53,M,"553,648",352,0,,,,,
50951L41QK,54,M,"240,547",24,0,,,,,
50951X50HL,32,M,"254,313",92,0,,,,,
50957F30HA,52,F,"345,171",2,1,,,,,
50967E50UG,34,F,"408,494",385,1,,,,,
50970X41KC,52,M,"115,456",214,0,,,,,
50984L15AE,38,M,"162,053",411,1,,,,,
50986N50MT,47,F,"292,008",557,1,,,,,
50986O24KI,32,M,"141,444",381,0,,,,,
50987Y74OZ,53,M,"708,445",334,0,,,,,
50989J97TH,48,M,"317,537",293,1,,,,,
50990S45UH,59,M,"679,590",196,0,,,,,
50994T10ZG,37,M,"572,979",288,1,,,,,
50994U99IM,34,M,"297,281",282,1,,,,,
50997B22EW,38,F,"670,243",166,1,,,,,
50998B57II,61,M,"670,884",133,0,,,,,
50998R56BX,39,M,"326,166",418,1,,,,,
51002F31NT,41,M,"346,527",319,0,,,,,
51003T94PC,40,M,"391,308",202,0,,,,,
51008Z77WG,41,M,"188,105",82,0,,,,,
51011N79PB,28,M,"159,758",775,1,,,,,
51012A36JP,35,F,"325,629",493,1,,,,,
51012G07OP,50,M,"216,632",215,1,,,,,
51013R35YM,28,F,"464,029",275,1,,,,,
51016Q48KX,43,M,"132,464",265,0,,,,,
51016R54WK,52,M,"493,222",916,1,,,,,
51016T75NE,47,M,"302,199",401,1,,,,,
51018R96XD,41,F,"517,907",282,0,,,,,
51020S42SM,40,F,"368,363",617,1,,,,,
51025N79YG,58,F,"126,117",470,0,,,,,
51028V88KM,53,M,"475,524",274,1,,,,,
51038P41ZV,30,M,"289,459",217,1,,,,,
51043S45KU,42,M,"790,707",236,0,,,,,
51045M11UC,28,F,"320,021",359,0,,,,,
51047K50ZN,62,M,"739,151",174,0,,,,,
51048M19VF,54,F,"211,427",101,0,,,,,
51051F23FN,33,F,"333,785",241,0,,,,,
51053H75UJ,50,M,"567,363",1010,1,,,,,
51055E92GH,26,F,"259,651",207,1,,,,,
51056U52TW,42,F,"293,139",140,1,,,,,
51057Y17MN,53,M,"425,746",564,1,,,,,
51062U83TM,40,M,"496,906",81,0,,,,,
51062Z60CL,52,M,"763,519",612,0,,,,,
51073J08HJ,26,M,"141,570",222,0,,,,,
51074C05IJ,30,M,"148,538",465,0,,,,,
51079M41RV,55,F,"102,123",288,0,,,,,
51079Z24IU,56,M,"505,535",348,0,,,,,
51081D37VL,36,M,"762,853",939,1,,,,,
51081J39VI,57,M,"588,146",840,1,,,,,
51081Z29VT,55,F,"222,933",342,0,,,,,
51094U22HV,25,F,"387,639",282,0,,,,,
51096W57HO,25,M,"246,951",425,1,,,,,
51097Q71ZY,39,M,"512,827",422,1,,,,,
51098N50GH,59,F,"244,829",746,1,,,,,
51100B60SE,27,M,"267,520",955,0,,,,,
51107O91KN,48,M,"717,736",637,1,,,,,
51107P69HR,48,M,"199,004",98,0,,,,,
51109H78WR,25,F,"372,464",238,1,,,,,
51109U96SI,26,M,"119,200",304,0,,,,,
51110B70SD,36,M,"418,547",218,1,,,,,
51115Y33ZZ,26,F,"144,960",476,1,,,,,
51116I31ID,65,F,"228,533",346,0,,,,,
51117C46UR,31,M,"136,578",440,1,,,,,
51119M33WO,39,F,"385,155",472,1,,,,,
51131Z00GZ,51,M,"599,354",872,1,,,,,
51136E35PC,40,F,"668,157",373,1,,,,,
51136T84ER,26,F,"416,916",357,1,,,,,
51138S51VG,39,F,"281,141",681,1,,,,,
51138W64ML,34,F,"443,069",456,0,,,,,
51139Z13WE,51,F,"231,051",273,0,,,,,
51140C95EL,57,M,"96,641",939,0,,,,,
51140D21GD,42,F,"300,856",87,0,,,,,
51145U63EA,40,M,"504,648",198,1,,,,,
51156P32EW,36,M,"389,590",496,1,,,,,
51158E03JF,48,M,"554,451",745,1,,,,,
51163K52VP,30,F,"446,496",144,0,,,,,
51164Q88FI,25,M,"169,318",239,1,,,,,
51166K70LD,53,F,"158,429",261,0,,,,,
51166P11YL,56,F,"395,728",276,0,,,,,
51168Q00WT,60,F,"460,325",484,1,,,,,
51169E03ZV,31,M,"150,751",172,0,,,,,
51170M67DL,36,M,"117,840",283,0,,,,,
51170N99QQ,65,F,"264,949",908,1,,,,,
51173T38IM,32,M,"238,535",629,1,,,,,
51173X72GI,42,M,"199,163",471,1,,,,,
51179F29GH,25,F,"343,901",3,0,,,,,
51179W70PR,47,M,"426,367",305,1,,,,,
51185Z29JO,25,M,"125,478",319,0,,,,,
51186J07IV,40,M,"526,797",314,1,,,,,
51191E02CE,41,M,"420,131",252,0,,,,,
51192T88JR,55,M,"392,496",455,1,,,,,
51195H46HW,31,F,"446,456",390,1,,,,,
51198K91EN,41,M,"455,066",374,0,,,,,
51199S79QG,26,M,"180,451",35,0,,,,,
51201D00TL,43,F,"497,003",302,0,,,,,
51209M45SH,30,M,"279,028",34,0,,,,,
51211D14WL,62,F,"461,149",369,0,,,,,
51216G49AK,28,M,"227,771",445,1,,,,,
51223B58CU,28,M,"109,175",928,1,,,,,
51226L41AW,53,F,"213,656",368,1,,,,,
51227G12SB,57,F,"86,768",249,0,,,,,
51228P85SO,48,M,"473,721",367,1,,,,,
51230Y24EB,26,M,"238,046",143,0,,,,,
51231W12VG,53,F,"128,352",235,0,,,,,
51245M10DE,32,M,"129,244",31,1,,,,,
51247B59QA,62,M,"515,003",290,0,,,,,
51249W61ZL,35,F,"346,405",426,0,,,,,
51250E79KI,54,M,"621,988",286,0,,,,,
51253C32IM,57,F,"198,568",202,0,,,,,
51255E31JP,34,F,"395,274",425,1,,,,,
51255O52BJ,26,M,"295,604",909,1,,,,,
51260E80HX,60,F,"485,155",849,0,,,,,
51261Y90AV,47,M,"450,363",380,1,,,,,
51264O46GR,37,M,"141,982",410,0,,,,,
51264P98BM,52,F,"498,392",723,1,,,,,
51267C62DM,46,F,"440,976",696,1,,,,,
51270I91QK,56,M,"531,299",254,1,,,,,
51271J48NO,61,M,"166,149",419,1,,,,,
51272N34MS,51,M,"659,976",139,1,,,,,
51272Z93QA,31,M,"280,267",668,1,,,,,
51273L57RD,60,F,"161,405",696,1,,,,,
51276E16TS,45,F,"398,859",475,1,,,,,
51278I02LZ,37,M,"359,239",355,0,,,,,
51280T57AZ,34,M,"272,566",362,1,,,,,
51281M90RE,49,F,"411,597",180,0,,,,,
51282C61MB,25,M,"289,117",203,0,,,,,
51282K06FY,55,F,"285,213",360,1,,,,,
51285P71PP,62,F,"87,755",260,0,,,,,
51289Z09SQ,27,M,"187,568",129,0,,,,,
51292V45ZK,49,F,"300,376",617,1,,,,,
51299F47YD,34,M,"260,463",161,1,,,,,
51299Q40GY,57,F,"211,064",262,0,,,,,
51300H73FV,51,F,"431,059",672,1,,,,,
51306C75WK,62,M,"128,467",339,1,,,,,
51306H86AG,58,F,"123,507",512,0,,,,,
51311G60VY,33,F,"363,760",481,1,,,,,
51313B48BI,43,F,"422,461",339,0,,,,,
51313Z92BY,55,M,"280,728",380,1,,,,,
51315J67WI,34,F,"313,961",251,0,,,,,
51316N35JR,29,F,"301,296",294,0,,,,,
51319D08MB,52,M,"182,349",250,0,,,,,
51319O13XO,32,M,"162,980",295,0,,,,,
51320O35NK,43,F,"539,051",435,1,,,,,
51323E42JR,47,M,"499,868",412,1,,,,,
51324I60JI,35,F,"428,268",283,1,,,,,
51325H47AI,36,M,"339,143",242,0,,,,,
51328B85IO,28,M,"130,123",758,0,,,,,
51333M17TD,54,F,"443,443",280,1,,,,,
51335B03AT,58,F,"352,843",363,1,,,,,
51335P05QE,41,F,"436,976",693,1,,,,,
51336A98LH,60,F,"349,435",671,1,,,,,
51336C94LI,56,F,"325,091",130,0,,,,,
51341J13YN,26,M,"152,260",370,1,,,,,
51345C00SB,59,F,"346,579",107,0,,,,,
51345C62IO,35,M,"162,349",673,1,,,,,
51351I76BU,47,M,"397,630",437,1,,,,,
51353C29ME,50,F,"724,341",833,0,,,,,
51354Q73GY,31,F,"302,229",474,0,,,,,
51357T22VB,50,M,"345,141",475,1,,,,,
51359V33GH,65,M,"573,612",307,0,,,,,
51363U63HJ,51,F,"136,320",320,1,,,,,
51365J28IE,45,M,"654,880",259,0,,,,,
51367Y32RU,28,M,"110,309",487,0,,,,,
51375D46UO,29,F,"285,760",487,1,,,,,
51377P06AU,44,F,"636,093",914,1,,,,,
51378C67AX,64,M,"724,482",323,0,,,,,
51380O86IF,29,F,"340,845",160,0,,,,,
51382C36LY,53,M,"618,509",342,1,,,,,
51382Z38NA,49,M,"225,144",404,1,,,,,
51384H51FG,58,F,"98,259",753,0,,,,,
51386R70BT,30,M,"247,700",115,1,,,,,
51387V40DP,31,F,"203,229",283,0,,,,,
51394X30TZ,37,M,"339,932",339,0,,,,,
51397P84ZQ,53,F,"435,435",767,1,,,,,
51400K00SC,62,M,"675,685",233,0,,,,,
51400Y35BI,63,M,"299,707",225,0,,,,,
51402L97QU,37,M,"403,335",364,1,,,,,
51405Y59SN,63,F,"102,768",103,0,,,,,
51407R82GB,48,M,"329,745",370,1,,,,,
51410P77DO,59,F,"379,107",446,1,,,,,
51414T01DA,43,M,"289,565",468,1,,,,,
51415D68BX,38,F,"761,469",562,1,,,,,
51416N22NP,61,F,"362,909",118,0,,,,,
51420B42RG,50,M,"460,373",458,1,,,,,
51420L47GS,31,M,"253,664",324,0,,,,,
51421A77MU,41,M,"418,005",315,0,,,,,
51423N68XF,25,M,"286,394",446,1,,,,,
51423O21LU,40,M,"541,544",497,1,,,,,
51424K99VS,48,M,"171,928",276,0,,,,,
51426Z34QC,45,M,"114,584",257,0,,,,,
51428C22FB,46,M,"237,378",243,0,,,,,
51431S43DT,27,M,"111,364",250,0,,,,,
51432D84MV,45,F,"412,424",447,1,,,,,
51436C97YH,35,M,"296,124",261,1,,,,,
51436Z25IU,26,F,"413,867",249,1,,,,,
51437G19GA,54,F,"424,555",354,0,,,,,
51441D86BE,51,F,"151,331",387,1,,,,,
51442Q54SG,27,F,"155,021",46,1,,,,,
51444O13ZV,51,F,"99,536",558,0,,,,,
51444T39GB,59,F,"106,552",283,0,,,,,
51452F20XA,33,F,"252,901",321,0,,,,,
51453Y38SX,57,M,"359,900",237,0,,,,,
51458J75VS,37,M,"435,973",322,1,,,,,
51459N75CY,55,M,"696,879",207,1,,,,,
51461H62OD,49,F,"424,237",1018,1,,,,,
51462R17FI,53,F,"369,928",812,1,,,,,
51464W83OP,30,F,"245,597",172,0,,,,,
51467X63NK,33,F,"459,011",313,1,,,,,
51469S69UH,28,F,"467,099",205,1,,,,,
51471A66MX,49,F,"402,848",341,0,,,,,
51471G30NO,33,M,"133,343",217,0,,,,,
51474Z73LK,52,F,"120,949",356,0,,,,,
51478N02ON,35,F,"347,884",356,0,,,,,
51480A62UZ,64,M,"531,858",314,0,,,,,
51480G59CC,49,F,"666,029",319,0,,,,,
