id,curr_age,gender,ann_income,age_car,purchase,income_bracket
53787K80MX,47,0,441692.0,205,1,High
53790D83OU,34,0,229975.0,331,0,Low
53792Z30JI,39,0,462303.0,285,1,High
53795G15TT,26,1,200227.0,42,0,Low
53798B59WE,50,1,407432.0,868,1,Medium
53801A40EU,53,1,88253.0,791,0,Low
53803E35JT,33,1,315438.0,280,1,Medium
53805C87NJ,30,1,242909.0,236,0,Low
53806C38XF,44,1,508208.0,779,1,High
53807T27MU,48,0,301130.0,488,1,Medium
53807Y95RB,34,0,119910.0,242,0,Low
53809D19MM,62,1,385349.0,853,1,Medium
53814N78OI,29,0,174437.0,551,0,Low
53814R43WT,35,0,130256.0,786,0,Low
53816O88KA,56,1,246232.0,4,0,Low
53816Q74GB,26,1,190147.0,358,0,Low
53824G79XD,46,1,378240.0,270,0,Medium
53827X84AG,47,0,194462.0,133,0,Low
53829S10QD,61,0,544619.0,770,1,High
53831O15QH,64,1,493461.0,270,1,High
53834H45BC,31,0,270253.0,866,1,Medium
53834H94JC,30,1,420091.0,456,1,Medium
53835I11JD,28,0,184690.0,584,1,Low
53836R07HJ,45,1,344200.0,326,1,Medium
53837P50VO,31,0,129721.0,420,1,Low
53837P81CW,29,1,435077.0,452,1,High
53838H52ZF,49,0,144241.0,497,1,Low
53844K34NV,43,1,725773.0,267,0,High
53844Q36JY,60,0,178195.0,416,0,Low
53844W22BU,32,1,141677.0,227,0,Low
53846P70CK,48,1,389453.0,832,1,Medium
53848L92QB,30,0,174835.0,266,0,Low
53849U55SA,25,1,471581.0,356,0,High
53853B50CE,64,0,499942.0,248,0,High
53853E11MO,60,1,223397.0,302,0,Low
53858E81AL,42,0,173583.0,284,1,Low
53860T45WK,64,0,166991.0,228,1,Low
53861A28IU,38,1,730392.0,104,0,High
53863Z26GE,26,0,120948.0,451,1,Low
53868X99LA,34,1,462909.0,402,1,High
53869U83CQ,26,1,377838.0,170,0,Medium
53871M32YG,55,0,318680.0,667,1,Medium
53873G33OG,44,0,295909.0,406,0,Medium
53874I20JM,60,0,262726.0,493,1,Medium
53876B24CS,47,0,289989.0,490,1,Medium
53876F64TD,58,1,80653.0,139,0,Low
53885T47WA,51,1,473933.0,403,1,High
53887B71SD,32,1,450775.0,437,1,High
53888V30EE,47,0,430481.0,419,1,High
53890V99PN,31,0,251679.0,387,1,Low
53909A39UZ,57,1,99683.0,159,0,Low
53914Q51IH,36,0,633877.0,444,1,High
53916L71DD,60,1,425725.0,729,1,High
53918H18PB,61,0,210029.0,359,0,Low
53919I88ON,44,0,523741.0,652,1,High
53930D74IF,65,1,513461.0,337,0,High
53930G72IW,64,0,297784.0,417,1,Medium
53932C54TT,27,1,378124.0,204,1,Medium
53936A32ZP,26,0,223881.0,569,1,Low
53937J67SI,37,0,201657.0,85,0,Low
53939J39FM,34,0,115855.0,351,0,Low
53943U97UZ,35,0,158758.0,46,0,Low
53949I86WI,51,0,588059.0,1004,1,High
53960S38JJ,32,1,392684.0,247,0,Medium
53960Z73LR,42,0,711120.0,901,1,High
53962X61BY,36,1,497971.0,390,0,High
53964W21SJ,28,1,363883.0,247,0,Medium
53972A89NU,55,1,165899.0,219,0,Low
53974R45FP,36,1,398923.0,458,1,Medium
53982R85GB,58,1,396496.0,275,1,Medium
53985W08WM,38,0,243183.0,475,1,Low
53986R29VQ,41,0,150297.0,387,1,Low
53990L05VJ,27,0,247878.0,486,1,Low
53992K09SD,53,1,367643.0,390,1,Medium
53996H89DT,28,1,296688.0,406,0,Medium
53997L76RE,32,0,203984.0,269,0,Low
54002I67ZO,31,1,324819.0,320,0,Medium
54004P94TO,29,0,266063.0,453,1,Medium
54014F14OZ,36,1,627101.0,489,1,High
54014W62DU,25,0,295166.0,641,1,Medium
54016X48BU,59,0,241378.0,478,1,Low
54016Y41ZI,48,0,660291.0,498,1,High
54021C47PR,42,1,664659.0,279,0,High
54021D28UY,47,0,738056.0,307,1,High
54022N14XZ,36,1,296765.0,322,0,Medium
54023V56MI,40,0,195168.0,229,0,Low
54024S41XX,42,1,701029.0,791,0,High
54025N37TM,34,0,240717.0,494,0,Low
54032G94CI,52,0,178574.0,301,1,Low
54032J57ZW,44,0,752216.0,355,1,High
54033V57OR,39,0,591459.0,331,0,High
54036H11JY,43,0,339843.0,325,0,Medium
54039C76SW,58,0,150844.0,233,1,Low
54040X65WS,58,1,181411.0,630,1,Low
54047Q16JV,41,0,279893.0,194,0,Medium
54047V39TN,54,0,718740.0,229,0,High
54054G71MX,64,0,390510.0,138,0,Medium
54058O64PU,53,1,395352.0,283,1,Medium
54059J73KT,31,0,274534.0,149,1,Medium
54059Y03QT,51,1,398763.0,83,1,Medium
54065Z62MC,30,1,153251.0,201,0,Low
54066M81JJ,33,1,156600.0,390,0,Low
54066Q11OZ,42,0,324792.0,301,0,Medium
54067Y31UU,39,0,723669.0,251,1,High
54071D15LV,53,0,610663.0,357,1,High
54073U25VF,52,0,280439.0,293,0,Medium
54080A68AP,47,0,236639.0,480,0,Low
54080Y35LN,51,0,145933.0,891,0,Low
54083K05EW,49,1,486747.0,313,1,High
54083Z04OG,43,0,137406.0,318,0,Low
54087L61FH,63,0,647180.0,3,1,High
54094F35TZ,28,0,205560.0,386,1,Low
54094H63ER,28,1,155605.0,286,1,Low
54101J26TR,45,0,149366.0,167,0,Low
54103H17ZP,47,1,695971.0,390,1,High
54104K95ZO,60,1,294269.0,436,1,Medium
54104P48TS,59,1,495584.0,93,0,High
54106Q06NK,63,0,275233.0,318,0,Medium
54111G81SE,56,0,671708.0,102,1,High
54114H03ZO,47,0,190506.0,286,1,Low
54118J89YG,65,1,256144.0,311,1,Low
54122M25YH,55,0,156745.0,663,0,Low
54125T65MZ,41,0,654379.0,154,1,High
54127T53GY,52,1,94397.0,489,0,Low
54130U35CI,39,0,460223.0,266,1,High
54131D63JD,33,0,150841.0,65,1,Low
54133T37XQ,29,1,401584.0,476,1,Medium
54134X71AE,26,0,253173.0,326,0,Low
54139M91SI,45,0,484171.0,356,1,High
54139X55GJ,37,1,559701.0,328,1,High
54140F94BN,52,0,608467.0,293,1,High
54145M10SB,61,0,133389.0,358,0,Low
54147N76YH,53,1,402443.0,575,0,Medium
54148M65BZ,33,0,198318.0,287,1,Low
54161E28KG,55,1,458701.0,205,0,High
54164B97EB,56,1,246381.0,314,0,Low
54164W07XV,56,1,423347.0,305,1,High
54164Z59HX,26,0,161056.0,582,0,Low
54165J28BL,46,1,537928.0,340,0,High
54167S98DZ,26,0,171755.0,393,0,Low
54177W03CZ,47,0,524091.0,318,1,High
54184W72VS,62,0,762311.0,67,0,High
54191U25RE,36,1,538568.0,259,0,High
54193Q19AD,57,1,289931.0,439,1,Medium
54195T86QI,63,0,585032.0,759,1,High
54204N52ZE,38,0,638403.0,642,1,High
54207J24SH,63,0,594130.0,173,0,High
54215M82PV,31,1,281869.0,413,1,Medium
54215T90CY,53,1,336125.0,363,1,Medium
54218L80DT,25,0,245931.0,979,0,Low
54218S14ST,25,1,430504.0,64,1,High
54220X84PD,36,0,109872.0,337,0,Low
54222Q97VV,46,0,107114.0,393,0,Low
54224N91QN,29,1,301672.0,342,0,Medium
54226O34JM,46,0,397807.0,441,1,Medium
54226T87FJ,65,0,432065.0,224,0,High
54230I83XL,31,0,261551.0,280,0,Medium
54230X08RG,27,0,227183.0,305,0,Low
54239D87NQ,52,1,299517.0,397,1,Medium
54239F08ND,64,1,382360.0,347,0,Medium
54243H82XS,54,0,82456.0,191,0,Low
54243R96YA,28,0,190067.0,72,1,Low
54244R68TX,37,1,419765.0,311,1,Medium
54248C36GF,45,0,701843.0,404,1,High
54253L53BK,57,1,350891.0,89,0,Medium
54259D97SF,39,0,762712.0,189,1,High
54259M94KF,39,0,126963.0,344,0,Low
54260F85OZ,52,1,387381.0,331,0,Medium
54260H20TK,42,1,797584.0,292,0,High
54261K90FQ,47,0,144088.0,208,0,Low
54263G54YS,63,0,176549.0,19,1,Low
54264B51OZ,36,1,633448.0,208,0,High
54268H17RQ,25,0,127515.0,224,0,Low
54269Q65SN,65,1,376448.0,258,1,Medium
54272U83EK,56,0,708767.0,336,0,High
54279G18BP,62,0,77894.0,283,0,Low
54280F76LV,43,0,456359.0,410,1,High
54282O42QO,60,0,531827.0,430,1,High
54290Z60OZ,30,1,453611.0,265,1,High
54292T49FO,55,0,118506.0,474,1,Low
54295S93IL,25,1,223453.0,169,0,Low
54299F66BL,65,1,432627.0,286,1,High
54301X62JD,45,0,480572.0,258,0,High
54303L21VF,41,0,379389.0,414,1,Medium
54305S76IC,40,1,407333.0,275,1,Medium
54306F83CH,26,0,220059.0,421,1,Low
54306J88EO,40,1,545624.0,385,1,High
54306T10YH,55,0,272542.0,143,0,Medium
54309A59GU,27,1,445415.0,282,1,High
54310I02BT,25,1,476523.0,355,1,High
54315E17ES,51,0,630742.0,285,1,High
54317B41IF,41,0,120183.0,259,0,Low
54320C33CU,53,0,792921.0,668,1,High
54320J54DH,56,0,556655.0,358,1,High
54320T53ST,44,1,700131.0,392,1,High
54321T66II,36,0,264176.0,254,0,Medium
54324C10EP,30,0,263317.0,287,0,Medium
54330U29SG,52,1,344667.0,297,0,Medium
54333L72FI,44,0,459219.0,205,0,High
54347D11IJ,37,0,235778.0,307,1,Low
54349Z92VS,58,0,583843.0,357,1,High
54352H04DO,43,1,444195.0,490,0,High
54354O16UU,57,0,446396.0,266,0,High
54357R81RU,48,0,188167.0,382,1,Low
54363U08XP,49,0,469493.0,337,1,High
54364S14DQ,47,1,650643.0,456,1,High
54367M60IJ,29,0,132399.0,780,0,Low
54380F14EZ,64,0,348596.0,499,1,Medium
54380P93YK,32,1,325896.0,368,0,Medium
54381P23CM,57,1,246691.0,447,1,Low
54383P27UK,25,1,344064.0,284,0,Medium
54383X90WX,29,0,129071.0,131,0,Low
54393F72ME,42,0,387879.0,342,0,Medium
54396Q85UK,41,1,392464.0,451,1,Medium
54397J92YC,50,0,664024.0,122,1,High
54399H33GO,34,0,246424.0,461,0,Low
54399H82PW,62,0,391767.0,918,1,Medium
54418B84QX,63,0,308214.0,634,1,Medium
54423W42YP,27,0,166733.0,444,1,Low
54429F45OJ,54,0,546620.0,276,1,High
54430P00TH,65,1,494371.0,66,0,High
54430Y99HM,61,0,524604.0,85,0,High
54431E07FP,38,0,267675.0,379,1,Medium
54434J63AV,34,1,413499.0,272,0,Medium
54434Q00KV,33,0,210965.0,298,0,Low
54439C45FE,44,0,671915.0,342,1,High
54439P95OY,52,0,259840.0,938,1,Low
54442V91DH,47,0,345718.0,346,1,Medium
54445A02WX,47,0,181263.0,340,1,Low
54447A41UO,39,0,508059.0,811,1,High
54451D17MQ,34,1,465149.0,253,1,High
54454Z24UC,41,0,783832.0,335,1,High
54455H29RW,56,1,192008.0,469,1,Low
54464J55AK,33,0,132932.0,450,0,Low
54464Y36TL,39,1,649661.0,794,1,High
54466X29LN,55,0,771846.0,253,0,High
54467N81VG,64,0,543744.0,378,1,High
54469A64YU,49,0,176288.0,337,1,Low
54469I85SJ,46,0,445913.0,460,1,High
54470U04SP,36,0,419369.0,282,0,Medium
54471I95BF,63,1,480845.0,472,1,High
54471Q70YO,49,1,722328.0,225,0,High
54471T95NN,45,0,407879.0,55,1,Medium
54473J50NR,57,0,320285.0,499,1,Medium
54475A23FC,54,1,319283.0,171,0,Medium
54482P17PY,31,1,246587.0,484,1,Low
54482W07YU,44,1,423309.0,216,1,High
54483H63UN,52,0,122545.0,583,1,Low
54483T32JJ,41,1,384651.0,332,1,Medium
54488B78LL,35,1,156683.0,309,0,Low
54489C48QD,38,0,107834.0,305,0,Low
54492Y52MZ,42,0,701501.0,773,1,High
54493D56KM,53,1,137304.0,329,0,Low
54495W99ZH,37,1,578720.0,765,1,High
54496Y77FS,62,1,124373.0,655,0,Low
54498T03HB,42,1,474667.0,642,1,High
54499K52CT,45,0,647976.0,478,1,High
54500H39DF,57,1,160299.0,310,0,Low
54502Q15ZR,65,1,362581.0,653,1,Medium
54504K22JU,37,0,771941.0,560,1,High
54508F82AL,65,0,607552.0,242,0,High
54510I07EU,35,0,175079.0,224,1,Low
54510L58GU,54,0,330226.0,399,1,Medium
54515N04FZ,51,1,146032.0,309,0,Low
54517H55DK,56,0,270979.0,107,0,Medium
54519A40YN,62,1,468917.0,346,0,High
54520E41ZN,30,1,340328.0,253,1,Medium
54522J99JY,44,1,420955.0,23,1,Medium
54523H03IK,50,0,112218.0,127,1,Low
54524R65YV,44,0,168023.0,282,1,Low
54525Q62DI,54,0,161821.0,932,1,Low
54529W76LD,30,1,395323.0,373,1,Medium
54534J97UC,27,0,113000.0,134,0,Low
54536V64UW,37,1,621008.0,835,1,High
54542H47UK,46,0,249523.0,497,1,Low
54544J00YO,46,0,260260.0,254,1,Low
54545E14FM,45,1,361035.0,970,1,Medium
54553T11AG,30,1,442817.0,352,0,High
54553X95AM,25,0,271644.0,364,1,Medium
54555L73QD,27,0,150031.0,999,1,Low
54558F86EB,60,0,786040.0,243,0,High
54560W56CF,40,0,137827.0,122,0,Low
54563T18FV,53,0,220169.0,377,1,Low
54565G31SK,63,1,173501.0,583,1,Low
54569J35CG,55,0,88554.0,440,0,Low
54569T12SP,32,0,192765.0,344,1,Low
54571X75ZB,32,1,364045.0,385,0,Medium
54582U38YO,42,0,176783.0,491,1,Low
54587Q10CE,52,1,409296.0,883,1,Medium
54591C90VW,25,1,422520.0,457,1,High
54593A14EH,58,0,747157.0,58,0,High
54594F53QK,54,0,530482.0,361,0,High
54594Z81FC,60,0,125074.0,437,0,Low
54596A51HK,44,0,180233.0,269,1,Low
54596O02YC,48,1,522605.0,329,0,High
54598N64OB,54,0,346159.0,959,1,Medium
54606V69UR,28,1,488011.0,213,1,High
54610W00XP,59,1,338616.0,760,1,Medium
54611F56IW,25,1,299795.0,230,1,Medium
54614O06VO,50,1,461392.0,381,1,High
54616D28KO,45,0,159834.0,369,0,Low
54616Q25LP,54,1,303312.0,386,1,Medium
54617Z35VU,47,0,174338.0,261,1,Low
54618Y42QV,59,1,485531.0,831,1,High
54622M53QO,29,1,391045.0,208,1,Medium
54624L05DW,55,1,133920.0,312,0,Low
54628Q94CW,46,1,340808.0,282,1,Medium
54632Z85DF,28,0,121612.0,20,1,Low
54634Z65JS,29,1,210899.0,464,0,Low
54639J77MR,38,0,114347.0,435,1,Low
54639L66UI,38,1,543995.0,793,1,High
54640W38JC,30,0,114739.0,289,0,Low
54642L95WR,49,0,413709.0,450,0,Medium
54643I00GD,64,0,762552.0,514,1,High
54644H11RF,26,0,243625.0,95,1,Low
54645A63KP,47,0,162951.0,364,1,Low
54645G85JX,40,0,272472.0,489,1,Medium
54645M02FE,44,0,653189.0,850,1,High
54647K40HW,42,1,636368.0,790,1,High
54649V24GS,33,1,426858.0,112,0,High
54650F57CI,32,1,134677.0,350,0,Low
54650Y94NE,56,0,269446.0,122,0,Medium
54654U25AN,58,0,297049.0,174,0,Medium
54655G05OZ,27,0,257276.0,894,1,Low
54655W13IZ,43,0,117168.0,205,1,Low
54657R95TQ,27,0,292222.0,141,0,Medium
54659X03DL,32,1,273795.0,274,1,Medium
54665Q34WJ,42,0,365784.0,440,1,Medium
54666L02DD,55,0,447473.0,80,0,High
54671Z79KV,55,1,528405.0,481,1,High
54675D35KD,48,1,680339.0,779,1,High
54681H97AW,42,0,144449.0,490,0,Low
54688M95AK,37,1,384251.0,366,1,Medium
54690N91MI,31,0,231669.0,348,1,Low
54691O09CZ,37,1,273109.0,242,0,Medium
54694B33VB,30,0,244614.0,134,0,Low
54694H76OA,61,1,451771.0,318,1,High
54694S47TU,62,0,394515.0,814,1,Medium
54694T61YA,47,0,743389.0,406,1,High
54696T98SP,59,0,276676.0,881,1,Medium
54696U77TA,52,1,163635.0,163,1,Low
54699F83QU,48,0,110819.0,443,0,Low
54702F38JJ,56,0,187287.0,232,1,Low
54702Q44VJ,39,0,300883.0,331,0,Medium
54703D89RU,55,0,131406.0,782,1,Low
54704T81BG,49,0,130365.0,217,0,Low
54714H40VE,52,0,673003.0,414,1,High
54719O84DJ,57,1,267595.0,197,1,Medium
54719O99RX,44,1,483893.0,320,0,High
54719Z72WB,27,0,230469.0,435,1,Low
54724I85RR,63,1,207475.0,479,1,Low
54726D59MQ,31,1,413939.0,323,0,Medium
54726J35GD,62,0,463463.0,45,1,High
54730Y29IG,48,0,498061.0,405,0,High
54735H30MV,37,0,426085.0,400,1,High
54740F14ML,51,1,516469.0,398,1,High
54741I25JO,26,1,469896.0,275,1,High
54746O20QW,51,1,297013.0,883,1,Medium
54748V95EE,31,0,157318.0,238,0,Low
54749C65TM,51,1,347293.0,1005,1,Medium
54749G62TT,60,0,579252.0,398,1,High
54761L27DQ,51,1,253627.0,332,0,Low
54771I39DI,63,1,174208.0,922,1,Low
54772Q90OJ,60,0,310561.0,67,0,Medium
54772T23BV,49,0,223911.0,209,0,Low
54773P71PD,33,1,383689.0,202,1,Medium
54774S95RH,42,0,415716.0,404,1,Medium
54778S39YF,37,0,365073.0,146,0,Medium
54778U27DT,53,1,481184.0,421,1,High
54787N52KC,48,1,332035.0,376,1,Medium
54788J50WX,34,0,238515.0,53,0,Low
54788U74UE,60,0,527091.0,78,0,High
54789O11GQ,58,1,372051.0,982,1,Medium
54790C69NS,45,1,671280.0,442,1,High
54795P15GT,61,0,237734.0,357,0,Low
54802S57RP,50,0,715461.0,590,1,High
54802T39EI,59,1,467005.0,485,1,High
54805N84TQ,26,0,225892.0,296,0,Low
54806K89IG,52,1,321013.0,263,0,Medium
54807T85CQ,35,0,236201.0,484,1,Low
54808M80NH,52,1,433981.0,322,1,High
54808N34WR,33,0,132788.0,370,0,Low
54809I00NZ,36,0,352529.0,222,1,Medium
54810B48KH,59,1,327765.0,112,0,Medium
54811D76FY,58,0,271557.0,302,0,Medium
54812P09MI,58,1,94795.0,450,0,Low
54812Q81WF,50,1,687539.0,285,0,High
54813L24RV,28,0,219345.0,228,1,Low
54813N32QU,55,1,420763.0,545,1,Medium
54813O70CU,57,1,180944.0,340,0,Low
54821Z06BE,49,0,383525.0,312,0,Medium
54823A32VE,37,0,463348.0,246,1,High
54823T85VC,55,1,251520.0,311,0,Low
54825U37PC,55,1,525920.0,239,0,High
54826R52LM,52,0,312732.0,261,1,Medium
54829J15DW,61,1,268109.0,424,0,Medium
54831O43RB,48,0,534115.0,315,1,High
54840V61DM,51,0,359189.0,333,0,Medium
54846L59SU,44,1,621653.0,272,1,High
54854W03YA,61,1,115325.0,468,0,Low
54858T31FW,59,0,501827.0,654,1,High
54858W89VD,64,0,706394.0,625,1,High
54866T44JF,40,0,232959.0,164,0,Low
54872L25IK,60,0,519841.0,692,1,High
54872R55EU,35,1,373349.0,325,1,Medium
54872T01BI,25,1,208765.0,497,1,Low
54873G56QG,50,0,415665.0,432,1,Medium
54874C51DQ,49,1,732192.0,274,0,High
54875U47JV,33,1,443645.0,175,1,High
54880W31ER,30,1,355795.0,303,0,Medium
54881P85NN,65,1,403493.0,1012,1,Medium
54887Z59FN,64,0,505822.0,243,0,High
54888R08KZ,50,0,463709.0,255,0,High
54895V84LL,41,0,328201.0,291,1,Medium
54897W07OS,39,1,388989.0,786,1,Medium
54898Z57SN,65,1,520213.0,187,0,High
54902A07MS,44,0,367864.0,305,0,Medium
54902E58TN,62,0,561769.0,89,0,High
54905A87BA,33,0,240761.0,338,1,Low
54910J43VH,49,1,717221.0,414,1,High
54913N26DY,42,0,485713.0,240,0,High
54919A65VQ,54,1,200936.0,182,0,Low
54921E88WJ,60,1,152677.0,592,1,Low
54926A46NH,29,1,348851.0,335,0,Medium
54929D93PV,43,1,298237.0,485,1,Medium
54933G56LM,41,0,158903.0,331,0,Low
54934V81FG,52,0,347757.0,318,0,Medium
54938M94SK,61,1,337240.0,319,0,Medium
54947Y88PP,42,0,389550.0,346,1,Medium
54950A28QJ,31,1,335528.0,208,0,Medium
54950K45YH,56,1,259208.0,265,0,Low
54956K34BE,57,1,193160.0,282,0,Low
54966N62QI,41,0,318255.0,217,0,Medium
54970U83IK,52,1,437533.0,453,1,High
54973F82OD,62,1,469613.0,310,1,High
54983F52KZ,30,0,121981.0,42,0,Low
54992F25UZ,30,1,233440.0,155,0,Low
54994Y60ZC,32,0,293914.0,127,1,Medium
54997R22VH,57,0,340847.0,514,1,Medium
55003S73DI,26,0,282498.0,138,1,Medium
55007A84EV,43,0,452367.0,469,1,High
55007E77TX,51,0,651325.0,257,1,High
55009W62BH,63,1,333083.0,34,0,Medium
55012X51VZ,32,1,468277.0,89,1,High
55013C06AB,26,1,381889.0,438,1,Medium
55015J17QN,25,1,362391.0,361,0,Medium
55021G15ND,54,1,529240.0,437,1,High
55026X10YV,55,1,269013.0,654,1,Medium
55027T22PV,43,0,310509.0,245,0,Medium
55028Z44EE,46,1,308472.0,269,1,Medium
55030B27VD,60,1,82728.0,392,0,Low
55032C17PF,52,1,468027.0,886,1,High
55034T85YI,61,1,112067.0,165,0,Low
55036I99DE,55,0,740083.0,597,1,High
55040C29OS,34,1,451365.0,412,1,High
55040H09RP,27,0,280267.0,396,1,Medium
55043Y84NG,40,0,322976.0,203,0,Medium
55044Z42SL,28,1,424654.0,241,1,High
55045E76PW,27,1,286931.0,208,0,Medium
55050F24EC,56,1,427616.0,471,0,High
55052O18JA,63,1,490379.0,60,1,High
55053X84KH,31,1,389732.0,228,0,Medium
55056H68RF,58,0,659572.0,286,1,High
55058E19UK,39,1,657408.0,155,0,High
55059X60PV,29,0,243185.0,376,0,Low
55060O14IS,62,0,368435.0,324,0,Medium
55061O72DL,42,0,317012.0,251,1,Medium
55064K17ZK,50,0,393802.0,254,1,Medium
55066J35VZ,52,0,450864.0,200,1,High
55067D29EV,49,0,375562.0,372,0,Medium
55067W45GU,47,0,284500.0,496,1,Medium
55069R90ZX,45,0,291780.0,50,0,Medium
55071N78SK,26,1,375195.0,500,1,Medium
55071R61PG,60,0,408920.0,279,0,Medium
55072V52YA,46,1,560621.0,2,0,High
55073Z90YC,30,1,425443.0,334,1,High
55074N97BV,47,1,406205.0,199,0,Medium
55075E86DT,52,1,238904.0,924,1,Low
55077T36ME,63,0,181923.0,33,0,Low
55080A71XM,45,1,360509.0,713,1,Medium
55082G89JU,63,0,215446.0,55,0,Low
55090L20YS,48,1,436203.0,297,1,High
55090Y11FH,57,0,150802.0,352,1,Low
55095V63UV,38,0,480521.0,375,1,High
55098S27UT,56,0,604947.0,872,1,High
55100V90XJ,58,1,454029.0,879,1,High
55102S67JJ,57,0,354927.0,289,1,Medium
55103U36KV,63,1,466811.0,450,1,High
55109V25ST,56,1,392931.0,423,1,Medium
55125L16EA,32,1,483829.0,495,0,High
55126F67OV,44,1,300656.0,496,1,Medium
55131C51NY,45,0,340454.0,432,1,Medium
55136N10BM,45,0,648664.0,620,1,High
55139A21KC,40,0,193146.0,243,1,Low
55145J85GR,35,1,338597.0,378,1,Medium
55148J84AM,26,1,438694.0,324,1,High
55154A14FB,37,0,580395.0,310,0,High
55154O07IS,30,0,136759.0,222,0,Low
55155E83FJ,30,0,225219.0,299,0,Low
55158Y03RH,63,1,209715.0,498,1,Low
55159H31IU,54,1,103491.0,273,1,Low
55160J91TV,58,1,329805.0,910,1,Medium
55168X50SQ,60,1,110421.0,91,0,Low
55171H24NO,53,0,403092.0,439,0,Medium
55172Q88ZN,51,0,257415.0,10,0,Low
55176H95SX,33,1,366776.0,394,1,Medium
55178J33IN,37,0,510189.0,623,1,High
55181V27JC,44,0,290945.0,204,0,Medium
55190Y20PT,50,1,714723.0,331,1,High
55192Z67JN,55,1,390480.0,242,1,Medium
55196C74PI,47,0,689365.0,274,1,High
55197N98BG,52,1,314448.0,261,0,Medium
55208T22EO,28,0,259593.0,378,1,Low
55210Z05WS,38,0,137079.0,445,1,Low
55211S29XB,29,1,365062.0,306,0,Medium
55212I06RJ,30,0,211951.0,294,1,Low
55213W10UY,46,1,384211.0,695,1,Medium
55216W80AK,35,1,316308.0,344,1,Medium
55218X29TM,26,1,439691.0,324,0,High
55218Y95BQ,33,0,257195.0,151,0,Low
55220Z04LB,28,0,119459.0,236,0,Low
55222U72FY,26,1,395800.0,182,1,Medium
55224G97RS,47,0,292887.0,372,0,Medium
55225T64VX,63,0,741391.0,406,1,High
55227I52XM,32,0,188235.0,428,0,Low
55227N97JP,55,0,179540.0,454,1,Low
55232R86CZ,59,0,484374.0,454,1,High
55232X65BC,39,0,258494.0,367,0,Low
55233J04JS,38,0,375619.0,212,0,Medium
55233P50YN,42,1,283107.0,310,0,Medium
55239P85SF,39,1,298704.0,622,0,Medium
55240B69BG,37,0,247358.0,214,1,Low
55242M47VE,51,1,130387.0,122,0,Low
55243L37JZ,53,1,314683.0,277,1,Medium
55244G41RH,50,0,242255.0,416,1,Low
55244P92CW,32,0,212276.0,182,0,Low
55246R30JL,57,1,181061.0,454,0,Low
55254G43JH,54,0,376407.0,36,1,Medium
55255G50AQ,61,0,123963.0,237,0,Low
55255G97PH,44,1,403224.0,791,0,Medium
55256F39FA,31,0,190821.0,194,1,Low
55257Y76SO,55,0,151380.0,424,1,Low
55259D98FS,26,1,278160.0,253,1,Medium
55259N60ZQ,43,0,214449.0,310,1,Low
55259P04BU,49,0,105066.0,245,0,Low
55262M36JR,54,1,94744.0,750,1,Low
55264S57QU,34,1,415067.0,313,0,Medium
55268G98SQ,41,0,298191.0,387,1,Medium
55271R26UO,42,0,753357.0,325,0,High
55272H44DJ,39,0,106643.0,464,0,Low
55272Q10NY,46,1,438405.0,233,0,High
55273E57XP,31,0,109921.0,326,0,Low
55278W18ED,63,1,408781.0,420,1,Medium
55278X85FL,29,0,211571.0,66,0,Low
55279Y72FM,33,1,151963.0,327,1,Low
55281H16HL,62,1,478464.0,463,0,High
55284X15XO,38,1,458907.0,254,0,High
55286B56GR,60,1,400005.0,806,1,Medium
55286G59AM,65,1,186173.0,482,1,Low
55300C42MY,52,0,530249.0,804,1,High
55303F85FZ,38,0,293947.0,418,1,Medium
55306A24ES,36,1,763547.0,397,1,High
55308L79LS,44,1,754872.0,479,1,High
55313I57WM,53,1,163992.0,337,0,Low
55316D75AK,36,0,486469.0,426,1,High
55316W65SR,50,1,360224.0,371,0,Medium
55317X23AT,56,0,310205.0,353,1,Medium
55320R55XH,40,0,379741.0,88,0,Medium
55321B72PZ,60,1,403392.0,62,0,Medium
55324G82EY,33,0,280601.0,97,1,Medium
55336P38VM,41,0,413191.0,486,1,Medium
55342F18FG,32,0,131220.0,502,1,Low
55344X15TQ,53,1,217931.0,167,1,Low
55345J72IE,33,0,138044.0,985,0,Low
55346H15DF,64,1,237360.0,312,0,Low
55348P16CV,47,1,538587.0,227,1,High
55350A51FR,56,1,222581.0,418,1,Low
55350C41JP,39,1,408245.0,71,0,Medium
55351C49GP,57,1,236397.0,20,1,Low
55351F16ND,33,0,254984.0,461,1,Low
55352Z59WZ,63,0,189725.0,203,0,Low
55358B57PC,25,0,194654.0,87,0,Low
55359B48FM,31,1,311245.0,283,0,Medium
55360X19BS,46,0,184013.0,194,0,Low
55361O21SS,40,1,633787.0,313,1,High
55365Y86QG,48,1,664549.0,434,1,High
55366S11GJ,64,1,83200.0,880,1,Low
55367Z85MP,64,0,410479.0,448,1,Medium
55373N71TA,52,0,333470.0,934,1,Medium
55375N29AO,42,0,438128.0,308,1,High
55378O26CK,34,1,176141.0,259,1,Low
55382O63KT,48,1,478600.0,108,0,High
55382S29LX,42,1,573923.0,996,1,High
55382U75SY,62,0,605883.0,321,0,High
55382X61WQ,64,0,755840.0,249,0,High
55387U16TC,55,0,224671.0,264,1,Low
55388D24KB,27,1,288651.0,231,0,Medium
55389P66WG,48,1,436000.0,241,1,High
55390G42IX,48,0,293250.0,347,1,Medium
55392P30JC,45,0,272627.0,252,0,Medium
